MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Paved Drive_P,Paved Drive_Y,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5816379363124473,-0.21766555590578693,-0.216028137216403,-0.06288179569346064,0.39227619610029,0.08919756828316452,-0.4906552063544452,-0.5744691897244197,-0.6860397810879743,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.5347202622607488,1.1096641696762815,-0.19467389791077072,-0.29429603495521656,-1.16719255455408,-0.1825618727992147,-1.1982670089929068,-0.3438291810191708,-0.7840699461041937,-0.10109210960155322,-0.96254202665329,1.0874356702205865,-0.2480739949759527,-1.0244784431422438,-0.7534315984425315,-1.0315129862044583,-0.2074761615605373,-0.7699097836735579,-0.9207557547046619,0.6246947022781079,-0.0700467827925252,0.30932078483042774,0.2625409746145628,0.15324177405100178,0.12736547903415288,0.7904595742698403,-0.7086318078407263,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-0.8176645927239815,-0.6008681438684043,5.155336037465061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.1209168367998812,-0.7775146045548463,-0.216028137216403,0.6500222833893747,0.39227619610029,0.519130073539506,0.13260065540028249,1.4333955863335477,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,1.1667571101007501,-0.19467389791077072,-0.29429603495521656,-0.015808396230317597,1.0788240384419239,0.8892440102472671,0.9176983291307477,-0.7840699461041937,-0.10109210960155322,0.01444124549536077,1.0874356702205865,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,-1.0315129862044583,-0.2074761615605373,0.7435217467331342,-0.9207557547046619,2.1745098033497494,0.41134286399690534,0.30932078483042774,0.18768470004563653,0.15324177405100178,0.12736547903415288,1.1634381602900503,-0.7086318078407263,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,1.3954775421165302,-0.6008681438684043,5.38738982633873
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.1423131449987487,0.8741429078852507,-0.216028137216403,-0.775785874776296,0.39227619610029,-0.40687839932030645,-1.209796585302208,-0.5744691897244197,-0.6860397810879743,2.4588411999294224,-0.021953647219673682,1.278669724523125,0.1322136713942231,1.2078640272063674,-0.19467389791077072,-0.29429603495521656,-0.40036160325940034,0.7201248433432197,-0.1545114993728199,0.4582367306971984,-0.7840699461041937,-0.10109210960155322,-0.34138634625562153,-0.8216180619444433,3.8486507921128026,-1.0244784431422438,1.2373429502877347,-1.0315129862044583,-0.2074761615605373,-0.7699097836735579,-0.9207557547046619,2.1745098033497494,-0.6254963752418682,-1.0072061072280452,-0.7667328007081735,0.15324177405100178,0.12736547903415288,-0.7411333427918738,0.853858105724135,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,0.28890647469627434,-0.6008681438684043,5.230448921378274
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.750281541827059,1.266525631835108,-0.216028137216403,-0.06288179569346064,2.1907211390365733,-0.43995013049387116,0.5161427241724226,6.407424236113512,-0.6860397810879743,2.4588411999294224,-0.021953647219673682,-0.3899406710180361,-1.0753061012053537,-1.0004909084120805,-0.19467389791077072,-0.29429603495521656,0.05928187496471039,-1.0971260457329968,-0.1545114993728199,2.9839475983868247,-0.7840699461041937,-0.10109210960155322,1.614637004930414,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,1.2373429502877347,1.3851273699413496,-0.2074761615605373,0.7435217467331342,0.36325405817311435,0.6246947022781079,-0.6625263480718243,0.30932078483042774,-0.05091967514281599,0.15324177405100178,0.12736547903415288,1.4332524565599896,-0.7086318078407263,-0.35918410465879075,-0.10322336602508211,2.1733193813007103,-0.05744574267976142,-0.0951160714441661,0.28890647469627434,-0.6008681438684043,5.409933123331294
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.12775988581768957,-0.22306354948780263,-0.216028137216403,0.6500222833893747,-0.5069462753678515,1.147492965837236,1.0914558273306327,-0.5744691897244197,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,-0.3899406710180361,-1.0753061012053537,-1.0004909084120805,-0.19467389791077072,-0.29429603495521656,2.5713927658529196,1.525416413796602,0.8892440102472671,1.4169976384111365,-0.7840699461041937,-0.10109210960155322,0.4011209405773531,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,0.17680719186844565,-0.2074761615605373,0.7435217467331342,0.36325405817311435,-0.9251203987935337,1.1519423205960293,0.30932078483042774,-0.181918155638437,0.15324177405100178,0.12736547903415288,0.05243811682559465,-0.12269809025390332,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-0.8176645927239815,-0.6008681438684043,5.3649504000821
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.08046669767568043,-0.23206020545782885,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.147492965837236,1.0914558273306327,0.0,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,0.33091646228652877,-0.19467389791077072,-0.29429603495521656,0.9194067995623038,1.1857211495640543,0.8892440102472671,1.0850167146874736,-0.7840699461041937,-0.10109210960155322,0.14402007948560286,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,-1.0315129862044583,-0.2074761615605373,2.2569532771398264,-0.2787508482657738,0.6246947022781079,0.9297624836162921,0.30932078483042774,0.1408995284400576,0.15324177405100178,0.12736547903415288,0.3063809839031845,-0.7086318078407263,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,1.0266205196431115,-0.6008681438684043,5.4269989587565375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.26963945024371694,-0.13708122314569504,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.147492965837236,1.0435130687341152,-0.39193602826460455,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,-0.023059768345176986,-0.19467389791077072,-0.29429603495521656,1.1128211344585879,1.0194367544851848,0.8892440102472671,0.8725489235043296,-0.7840699461041937,-0.10109210960155322,-0.020524471613117257,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,-1.0315129862044583,-0.2074761615605373,2.2569532771398264,-0.2787508482657738,0.6246947022781079,1.1149123477660732,0.30932078483042774,0.0005440136233208274,0.15324177405100178,0.12736547903415288,0.21115240874908833,-0.21284173911341456,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,2.1331915870633673,-0.6008681438684043,5.424718337331567
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9126902533065112,0.11405400207475082,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.1805646970108006,1.0914558273306327,-0.1181362860748817,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,1.278669724523125,-1.0753061012053537,-1.0004909084120805,-0.19467389791077072,-0.29429603495521656,2.3028881597616073,1.2451084335207934,0.8892440102472671,1.1036076464159987,-0.7840699461041937,-0.10109210960155322,0.1584177277067409,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,0.17680719186844565,-0.2074761615605373,0.7435217467331342,0.36325405817311435,0.6246947022781079,1.1519423205960293,1.6258476768889005,1.170173303762794,0.15324177405100178,0.12736547903415288,0.05243811682559465,-0.16776991468365895,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,2.1331915870633673,-0.6008681438684043,5.378397900948138
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.12775988581768957,0.07099857707533969,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.147492965837236,1.0914558273306327,0.988471005275248,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,0.722466259342738,-1.0753061012053537,-1.0004909084120805,-0.19467389791077072,-0.29429603495521656,2.455344164915149,1.4042663545248542,0.8892440102472671,1.3027962006501965,-0.7840699461041937,-0.10109210960155322,0.312678244361791,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,0.17680719186844565,-0.2074761615605373,0.7435217467331342,-0.2787508482657738,0.6246947022781079,1.1519423205960293,1.6258476768889005,1.8625938435253622,0.15324177405100178,0.12736547903415288,0.7825238596736656,0.4932835102860901,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,1.7643345645899489,-0.6008681438684043,5.396024896608593
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.3100895893679179,0.02922838864307515,-0.216028137216403,0.6500222833893747,1.2914986675684317,0.4529866111923766,0.03671513820724747,-0.5744691897244197,-0.6860397810879743,-0.22979824298405857,-0.021953647219673682,-0.3899406710180361,0.5347202622607488,-0.50949162076165,1.523289350603604,0.17839791298881041,0.9353350389067036,0.5182080778903067,-0.1545114993728199,0.2245221603957398,-0.7840699461041937,-0.10109210960155322,-0.5223853524642137,-0.8216180619444433,3.8486507921128026,0.7894437397821288,-0.7534315984425315,0.17680719186844565,-0.2074761615605373,0.7435217467331342,-0.2787508482657738,-0.9251203987935337,0.337282918336993,0.30932078483042774,0.2625409746145628,0.15324177405100178,0.12736547903415288,1.099952443520653,-0.7086318078407263,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,0.28890647469627434,-0.6008681438684043,5.2405492482825995
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.2155032130838996,0.46967896020421535,-0.216028137216403,0.6500222833893747,-0.5069462753678515,0.6183452670602002,0.32437168978635256,0.09291768186302964,1.0453375784308572,2.4588411999294224,-0.021953647219673682,0.16626279416235096,-0.672799510338828,1.0594223821027489,-0.19467389791077072,-0.29429603495521656,-0.6938962997490552,0.2592795198389242,0.8892440102472671,0.0837622487369068,0.4607359744067395,-0.10109210960155322,0.45871153346190513,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,1.2373429502877347,0.17680719186844565,-0.2074761615605373,0.7435217467331342,0.36325405817311435,0.6246947022781079,0.5224327824867739,0.30932078483042774,-0.3363092219368474,0.15324177405100178,0.12736547903415288,0.5920667093654732,-0.16776991468365895,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-0.8176645927239815,-0.6008681438684043,5.273001272063738
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5418120936665451,-0.43512758306699184,-0.216028137216403,1.36292636247221,-0.5069462753678515,0.9821343099694123,0.8037992757515277,-0.08391131830116635,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,0.16626279416235096,0.9372268531272743,-0.4295615041673939,-0.19467389791077072,-0.29429603495521656,1.0422817887905313,0.5229590606068458,0.8892440102472671,0.4157431724605696,-0.7840699461041937,-0.10109210960155322,-0.37429525647536555,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,-1.0315129862044583,-0.2074761615605373,0.7435217467331342,-0.9207557547046619,-0.9251203987935337,0.9297624836162921,0.30932078483042774,-0.004134503537237065,0.15324177405100178,0.12736547903415288,1.2904095938288453,-0.2879614464963406,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-1.9242356601442374,-0.6008681438684043,5.2564772062416765
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.15599924303436521,-0.06600764098248799,-0.216028137216403,0.6500222833893747,-0.5069462753678515,1.0482777723165417,0.8996847929445627,1.9467701029392779,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,0.7945111385332143,-0.19467389791077072,-0.29429603495521656,-1.085275895068595,-0.42486199134271024,0.8892440102472671,-0.02512749424445458,-0.7840699461041937,-0.10109210960155322,-0.7157252000052098,1.0874356702205865,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,0.17680719186844565,-0.2074761615605373,0.7435217467331342,-0.2787508482657738,0.6246947022781079,1.0038224292762046,0.30932078483042774,-0.15852556983564753,0.15324177405100178,0.12736547903415288,0.5285809925960757,-0.37810509535585185,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-0.4488075702505629,-0.6008681438684043,5.273001272063738
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4870515600284291,0.1544104302831541,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.015206041142977,0.8517420343480452,4.479417718194214,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,2.0345698045526737,-0.19467389791077072,-0.29429603495521656,0.07748557707259597,2.0789059002734103,0.8892440102472671,2.035810080232044,-0.7840699461041937,-0.10109210960155322,0.8803569456523754,1.0874356702205865,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,-1.0315129862044583,-0.2074761615605373,0.7435217467331342,-0.2787508482657738,0.6246947022781079,0.9667924564462482,1.6258476768889005,1.0298177889460571,0.15324177405100178,0.12736547903415288,0.8539452910392378,0.2529004466607268,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-0.8176645927239815,-0.6008681438684043,5.450249108319361
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5418120936665451,-0.29902103060616675,-0.216028137216403,-0.06288179569346064,-0.5069462753678515,0.8167756541015886,0.5640854827689401,0.5834755532862831,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,-0.3899406710180361,-1.0753061012053537,-1.0004909084120805,-0.19467389791077072,-0.29429603495521656,2.1208511386827515,1.055069124859228,0.8892440102472671,0.8911398552328547,-0.7840699461041937,-0.10109210960155322,-0.006126823391979247,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,0.17680719186844565,-0.2074761615605373,-0.7699097836735579,0.36325405817311435,0.6246947022781079,0.7446126194665111,0.30932078483042774,0.4637172125185522,0.15324177405100178,0.12736547903415288,-0.7411333427918738,-0.18279385616024416,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,1.7643345645899489,-0.6008681438684043,5.250420002308894
