MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Bsmt Full Bath,Fireplaces,Mas Vnr Area,Year Remod/Add,Total Bsmt SF,Overall Qual,SalePrice
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,2.659790264891681,-0.5385979649509627,-1.2396555272291707,-0.0628817956934606,5.054995861529141
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,1.0512167795270595,-0.5385979649509627,-0.8904582975635448,-0.0628817956934606,5.05307844348342
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,0.937133553614675,-0.5385979649509627,-0.8904582975635448,-0.0628817956934606,5.055760464687735
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,1.5702954574284091,-0.6344834821439977,-0.6695376012444754,-0.775785874776296,5.088136088700551
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,-0.3947696891614101,0.0739911938938982,-0.0628817956934606,5.107209969647869
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,-0.3947696891614101,-0.5768934382719624,-0.0628817956934606,5.190331698170292
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-0.2988841719683751,0.0336078408033156,0.6500222833893747,5.153814864344529
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0874356702205863,0.6246947022781079,1.5817037800196474,1.0914558273306327,1.7653410409818278,2.0758304415550453,5.551449997972875
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,2.0038117158954702,1.0914558273306327,1.841356764446454,2.0758304415550453,5.498052657968135
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,0.8743877793628635,1.0914558273306327,1.5372938705879498,1.36292636247221,5.502427119984433
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,1.1481875215525863,1.0914558273306327,1.5372938705879498,1.36292636247221,5.508395033133053
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0874356702205863,0.6246947022781079,1.2964957152386862,1.0914558273306327,1.6323135249187322,1.36292636247221,5.502427119984433
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0874356702205863,0.6246947022781079,-0.5744691897244197,1.0914558273306327,2.5207472929115493,1.36292636247221,5.538415368406548
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,1.2223416183956364,1.0914558273306327,2.5516286805690536,2.0758304415550453,5.618359839631296
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,0.5093214564432331,1.0914558273306327,0.1452559346419851,1.36292636247221,5.530111292983805
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,2.1745098033497494,1.7071953285232704,1.0435130687341152,2.249941278068819,2.7887345206378806,5.653212513775344
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,1.4219872637423092,1.0435130687341152,0.0383588235198547,0.6500222833893747,5.447158031342219
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,3.8291433304936224,1.0435130687341152,2.6276444040336795,2.0758304415550453,5.57978359661681
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,0.8401628115891482,1.0435130687341152,1.375760458225619,1.36292636247221,5.3979400086720375
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,1.5075496831765975,1.0435130687341152,1.5610487841706453,2.0758304415550453,5.621176281775036
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9964894023856163,0.6246947022781079,4.958567267026229,1.0914558273306327,3.024351460864697,2.7887345206378806,5.699028195897847
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.1393985859271505,1.2712388384617586,1.36292636247221,5.41516706691327
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,1.3877622959685938,0.9955703101375978,0.2283981321814198,1.36292636247221,5.501059262217751
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0874356702205863,2.1745098033497494,0.1100301657498873,1.0914558273306327,-0.306087423429232,1.36292636247221,5.5044708624944185
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0874356702205863,0.6246947022781079,1.1367791989613478,1.0914558273306327,1.2712388384617586,1.36292636247221,5.512716406915696
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,2.334653071041385,1.0435130687341152,1.7938469372810626,2.0758304415550453,5.570542939881897
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,2.289019780676432,0.9476275515410802,1.5657997668871844,1.36292636247221,5.534026106056135
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,1.022695973048963,0.8996847929445627,0.641733628520324,1.36292636247221,5.544068044350276
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,1.3649456507861168,0.9476275515410802,0.3186668037956633,1.36292636247221,5.45484486000851
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0874356702205863,0.6246947022781079,0.8287544889979097,1.0914558273306327,-0.360723724669432,1.36292636247221,5.449478399187365
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,0.6234046823556176,1.0435130687341152,1.3472545619263845,0.6500222833893747,5.390405156480081
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,0.6234046823556176,0.9955703101375978,1.601432137261228,1.36292636247221,5.366792650615065
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,0.5965992927132023,1.36292636247221,5.3979400086720375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,0.885796101954102,1.0435130687341152,0.7486307396424544,-0.0628817956934606,5.289365951520032
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0874356702205863,0.6246947022781079,0.4636881660782793,1.0435130687341152,0.6061012581462806,-0.0628817956934606,5.309630167425898
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.4636881660782793,1.0435130687341152,0.6061012581462806,-0.0628817956934606,5.301029995663981
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.885796101954102,1.0435130687341152,0.7486307396424544,-0.0628817956934606,5.315970345456917
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,0.4408715208958024,1.0435130687341152,0.7676346705086109,1.36292636247221,5.306425027550687
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,1.6729703607495552,0.9955703101375978,1.2593613816704108,2.0758304415550453,5.447158031342219
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.8287544889979097,0.9955703101375978,1.2213535199380976,2.0758304415550453,5.443262987458695
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,1.4904371992897398,1.0914558273306327,1.9530048582851236,2.0758304415550453,5.502510420056209
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.7660087147460982,0.8996847929445627,0.8507768680480456,0.6500222833893747,5.301029995663981
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,0.0,1.0914558273306327,-0.6624111271696667,-0.0628817956934606,5.259486366945332
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0435130687341152,-0.6624111271696667,-0.0628817956934606,5.2455126678141495
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0914558273306327,-0.6267787567956232,-0.0628817956934606,5.252610340567373
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0435130687341152,-0.7336758679177535,-0.0628817956934606,5.235339033014061
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.0874356702205863,0.6246947022781079,-0.5744691897244197,1.0914558273306327,-0.8286955222485362,-0.0628817956934606,5.297637972448101
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,0.9955703101375978,0.6631130507447501,-0.0628817956934606,5.307496037913213
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0914558273306327,-0.7574307815004492,0.6500222833893747,5.254161220847426
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,0.6061012581462806,0.6500222833893747,5.246707799275905
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0914558273306327,-1.0234858136266405,-0.0628817956934606,5.195711509593393
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.4489776412207968,1.0914558273306327,-0.7004189889019796,-0.0628817956934606,5.220108088040055
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.4832026089945121,1.0914558273306327,-0.7574307815004492,0.6500222833893747,5.249428289083862
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,0.473073742083185,0.6500222833893747,5.239299479126893
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.1637695764398355,1.0914558273306327,0.5015796383824197,0.6500222833893747,5.236789099409293
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.1637695764398355,0.8996847929445627,0.8531523594063153,1.36292636247221,5.355068206348851
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.4832026089945121,1.0914558273306327,0.5205835692485763,0.6500222833893747,5.2683087943789415
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.9476275515410802,1.147713287831741,0.6500222833893747,5.413299764081252
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,0.9955703101375978,-0.5032532061656059,0.6500222833893747,5.275311354541811
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.9955703101375978,-0.4747473098663711,0.6500222833893747,5.332438459915605
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0435130687341152,1.10020346066635,0.6500222833893747,5.3150882730883175
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.9476275515410802,-0.491375749374258,0.6500222833893747,5.2636360685881085
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,0.0,0.8996847929445627,-1.5745998087451794,0.6500222833893747,5.218797998111738
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.4832026089945121,0.8996847929445627,-0.4747473098663711,0.6500222833893747,5.324282455297693
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.7558565171550102,-0.2229452258897973,-0.0628817956934606,5.243038048686294
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.7558565171550102,-1.5745998087451794,0.6500222833893747,5.230448921378274
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.8996847929445627,-0.9189641938627796,0.6500222833893747,5.209515014542631
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.7558565171550102,-0.3132138975040407,-0.0628817956934606,5.271841606536499
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.1637695764398355,0.7558565171550102,-0.1849373641574842,1.36292636247221,5.394451680826216
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,2.1745098033497494,3.446964523687134,0.8517420343480452,3.76788025600307,2.7887345206378806,5.668851648082518
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,1.8326868770268931,0.6599709999619752,0.8579033421228544,2.0758304415550453,5.612783856719736
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.6120282413654576,0.1666353568664112,0.6500222833893747,5.431025848133122
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,2.8138026198734,0.6120282413654576,0.789014092733037,0.6500222833893747,5.499343359227368
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,2.351765554928243,0.5161427241724226,0.6441091198785937,1.36292636247221,5.4623979978989565
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.4202572069793875,5.114783856141913,1.36292636247221,5.633468455579586
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,1.188116650621921,0.4202572069793875,0.1381294605671764,1.36292636247221,5.419955748489758
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,2.425919651771293,0.6120282413654576,0.6607375593864806,1.36292636247221,5.518513939877887
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,0.7652591791503414,0.6500222833893747,5.328650697993577
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,1.1481875215525863,1.0435130687341152,2.038522547182828,2.0758304415550453,5.505149978319906
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.0953196408924048,1.0914558273306327,1.040816176709611,1.36292636247221,5.45166671948638
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8216180619444433,0.6246947022781079,0.8401628115891482,1.0435130687341152,1.133460339682124,1.36292636247221,5.332438459915605
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0874356702205863,0.6246947022781079,3.726468427172476,1.0914558273306327,2.183427520037271,2.7887345206378806,5.622219205447091
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.6119963597643792,1.0435130687341152,1.3686339841508106,1.36292636247221,5.406540180433956
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,1.8669118448006088,1.0914558273306327,1.7772184977731758,1.36292636247221,5.167317334748176
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,0.0,1.0914558273306327,1.142962305115202,0.6500222833893747,5.372683754375156
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0874356702205863,0.6246947022781079,0.5948838758775215,1.0914558273306327,1.6133095940525757,0.6500222833893747,5.4939763853651815
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,1.7642369414794628,1.0435130687341152,1.285491786611376,1.36292636247221,5.3560258571931225
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,0.2697466820272256,0.9955703101375978,1.1667172186978978,1.36292636247221,5.414973347970818
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.2412258755491295,1.0435130687341152,1.0621955989340368,0.6500222833893747,5.396199347095736
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0435130687341152,-0.1540559764999799,0.6500222833893747,5.3979400086720375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0435130687341152,0.6061012581462806,1.36292636247221,5.344981413927258
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,0.6916189470439849,1.36292636247221,5.319938439980309
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,-0.3583482333111624,1.36292636247221,5.406540180433956
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,-0.7645572555752579,-0.775785874776296,5.32655909646287
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0435130687341152,0.0977461074765938,1.36292636247221,5.431363764158987
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0914558273306327,0.325793277870472,1.36292636247221,5.482125782226465
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0874356702205863,0.6246947022781079,0.0,1.0914558273306327,-0.2181942431732581,1.36292636247221,5.491379905801653
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0435130687341152,1.4470251989737062,1.36292636247221,5.397418542351348
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,-0.4106090431930928,0.6500222833893747,5.3576966816630325
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0914558273306327,1.252234907595602,1.36292636247221,5.417187606593508
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,1.1253708763701094,1.0435130687341152,1.5159144483635236,1.36292636247221,5.4031205211758175
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,1.439099747629167,0.9476275515410802,0.2640305025554633,-0.0628817956934606,5.423245873936808
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.9955703101375978,1.2664878557452195,1.36292636247221,5.531478917042255
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,0.1262520037758286,-0.0628817956934606,5.164352855784437
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,0.3952382305308486,1.0435130687341152,0.9838043841111412,0.6500222833893747,5.2576785748691846
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,0.0244677463155989,0.4681999655759051,-0.2823325098465364,-0.0628817956934606,5.303196057420489
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.6120282413654576,-0.4343639567757885,-0.0628817956934606,5.282735372621018
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,0.0415802302024566,0.8037992757515277,0.71774935198495,0.6500222833893747,5.252853030979893
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.6599709999619752,1.0336897026348022,0.6500222833893747,5.332438459915605
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,0.3723144483828701,1.2546103989538715,-0.0628817956934606,5.253338005326106
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,2.1745098033497494,-0.5744691897244197,-0.2029986547753401,-0.9902289346108664,-0.0628817956934606,5.107209969647869
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,-0.0591703789857875,-0.491375749374258,-0.775785874776296,5.158362492095249
