,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_None,Bsmt Qual_Po,Bsmt Qual_TA,Central Air_Y,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Fa,Garage Qual_Gd,Garage Qual_None,Garage Qual_Po,Garage Qual_TA,Mas Vnr Area,Garage Yr Blt,Year Remod/Add,Full Bath,Year Built,1st Flr SF,Total Bsmt SF,Garage Area,Garage Cars,Gr Liv Area,Overall Qual,SalePrice
1378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.35183851107032355,0.005584508065365041,-0.2928239260970406,-1.0196065714935767,0.22750830709189884,-0.16051188804195546,-0.09796276247531245,0.054292019457252316,0.30946500799071514,-0.7962273188291347,-0.06181207453460391,11.967180737247824
1379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.3406756264586944,-0.4851373846540627,-0.8681984136325283,-1.0196065714935767,-0.1696592892926402,-0.6549355881412819,-0.3978759875483345,-0.29880135599418767,-1.0039515390809892,-1.1767611816594412,-0.771062874431658,11.607326140391713
1380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,-0.44424389359411043,1.0017686708578066,-1.0196065714935767,-0.13656198959392862,-0.4283247255957573,-0.1343158806659818,-0.8284414191713477,-1.0039515390809892,-1.0023498278622174,-0.771062874431658,11.884489021402711
1381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,-0.44424389359411043,0.9058729229352255,-1.0196065714935767,-0.13656198959392862,-0.6806868225214552,-0.3569787295838315,-0.10367080640260241,0.30946500799071514,-1.196580653681853,-0.771062874431658,11.77528972943772
1382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.34625706876450896,0.005584508065365041,-0.2928239260970406,-1.0196065714935767,0.22750830709189884,-0.32016954119902963,-1.3657777593749056,0.14721132878657864,0.30946500799071514,-0.9191080453680878,-0.06181207453460391,11.938193200374572
1383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.3281756229798627,-0.44424389359411043,-0.8202505396712376,-1.0196065714935767,-0.13656198959392862,-0.21973972711635392,0.049721780174281735,-0.9399445903665392,-1.0039515390809892,-0.8418121044806818,-0.771062874431658,11.695247021764184
1384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.25094545442507893,-0.005136682329296737,-1.0196065714935767,0.42609210528416835,-0.08325818490143569,0.0201848716443629,0.15650325971951126,0.30946500799071514,-0.7367689027618992,-0.771062874431658,11.931635799828413
1385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,-0.5695147609970919,-0.3624569114742058,-0.7243547917486564,-2.8332817412520654,-0.07036739019650544,0.25665810891685126,0.3337305160388859,-0.3359690797259182,0.30946500799071514,-0.47515187206606346,-1.4803136743287122,11.598726943661342
1386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-2.3662379734118693,-1.6353643970131786,-1.0196065714935767,-1.6921350754333733,-0.04720645676919314,0.565481644504403,-0.3359690797259182,0.30946500799071514,-0.7090216419305228,-0.771062874431658,11.467310753709356
1387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,-0.5695147609970919,0.0,-1.2038335313615627,-1.0196065714935767,-0.4013403871836213,-0.39227299746351474,-0.10250690224914612,-2.1943552663124444,-2.3173680861526935,-0.9746025670308408,-0.771062874431658,11.289781913656018
1388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.5695147609970919,-0.4851373846540627,1.0497165448190973,-1.0196065714935767,-0.1696592892926402,0.1794044057763315,0.4018926126463909,-0.935298624900073,-1.0039515390809892,-0.5346102881332989,-0.771062874431658,11.914047823644255
1389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,-0.6078178578339196,0.9058729229352255,-1.0196065714935767,-0.26895118838877496,-0.5107286756123117,-0.20702211704732046,-0.8005656263725498,-1.0039515390809892,-1.0657721383339351,-0.771062874431658,11.883799128308773
1390,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-0.8940722952535859,-1.3476771532454348,-1.0196065714935767,-0.5006322862797561,0.07639946825563847,-0.14340416021364913,0.6907892883631376,0.30946500799071514,-0.6138881762229461,-0.06181207453460391,12.128111104060462
1391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-0.9758592773734904,-1.443572901168016,-1.0196065714935767,-0.5668268856771792,0.5785485386690169,0.7540634451185001,-0.5496834911833687,-1.0039515390809892,-0.22740847178591597,-0.771062874431658,12.013700752882718
1392,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.5695147609970919,-0.7304983310137766,-0.4366675479809125,-1.0196065714935767,-0.36824308748490975,0.24120736828874728,1.2516467503532867,0.4259692567745576,0.30946500799071514,-0.48704355527951054,-0.06181207453460391,12.367340793126296
1393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.5695147609970919,-0.8122853131336812,0.1387069395545752,-1.0196065714935767,-0.4344376868823329,-0.3536461458932548,-1.1771959587608085,-0.8005656263725498,-1.0039515390809892,0.20465601830266125,-0.771062874431658,11.84939770159144
1394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-1.548368152212823,0.6181856791674816,-1.0196065714935767,-1.0301890814591415,-1.2523642257613015,-0.8613782444793685,-1.0793235543605286,-1.0039515390809892,-1.636572932579395,-0.771062874431658,11.589886506106357
1395,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.9653818731019154,-0.7304983310137766,-1.155885657400272,0.794068598264912,-0.36824308748490975,1.4489402607188728,-0.14340416021364913,0.7140191156954692,0.30946500799071514,0.44248968257160287,-0.771062874431658,11.884489021402711
1396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.5695147609970919,-0.19888294723439653,-0.5325632959034938,-1.0196065714935767,-0.9970917817604299,-0.7579405256619749,-1.0794969536233845,0.7186650811619355,1.6228815550624196,-0.2928127294598749,-0.771062874431658,11.934263922234683
1397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.5695147609970919,0.04647799912531735,-0.6764069177873657,-1.0196065714935767,-0.037270090497793854,-0.6549355881412819,-0.4251408261913365,2.0427652391048357,1.6228815550624196,-1.1767611816594412,-0.771062874431658,11.877568578558138
1398,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.5695147609970919,0.7416673471445067,0.6181856791674816,-1.0196065714935767,0.8232597016687074,0.341637182371423,0.5450330155221514,-0.1919441502654624,0.30946500799071514,-0.4097476143921045,-0.06181207453460391,12.061046873479915
1399,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0993364884414651,-0.035308982994587276,-0.34077180005833124,0.794068598264912,0.19441100739318726,-0.006004481760915935,0.24739186033604627,0.15185729425304495,0.30946500799071514,1.0390557904461981,0.6474387253624502,12.165250651009918
1400,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,0.04647799912531735,-0.24487605213574995,0.794068598264912,0.26060560679061046,0.9416409434294598,1.0744252991737737,0.026416226658454424,0.30946500799071514,0.052046083730090405,0.6474387253624502,12.409013489526863
1401,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-0.9758592773734904,1.0017686708578066,-1.0196065714935767,-0.5668268856771792,0.5270460699086704,0.7586075848923338,-0.1547764265337319,0.30946500799071514,-0.26704741583073954,0.6474387253624502,12.394624752074764
1402,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,-0.9758592773734904,0.4743420572836097,-1.0196065714935767,-0.5668268856771792,1.299583101313868,0.7108941172670803,0.26336046544823655,0.30946500799071514,0.32753674484161444,-1.4803136743287122,12.4529327234617
1403,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.1006736073086678,-0.7713918220737289,1.0497165448190973,-1.0196065714935767,-0.4013403871836213,0.5115953292805664,-0.07296999371922729,-0.744814040774954,-1.0039515390809892,-0.2789390990441866,-0.06181207453460391,12.083905011555967
1404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-1.2212202237332044,-1.6353643970131786,-1.0196065714935767,-0.7654106838694488,-1.3939960148522543,-1.0931293729448857,-1.0375098651623318,-1.0039515390809892,-0.8299204212672346,0.6474387253624502,11.740857533016236
1405,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.6360767770588558,-1.0167527684334428,-1.4915207751293067,-1.0196065714935767,-0.5999241853758909,-0.1656621349179901,0.09743524779953525,0.10539763958838179,0.30946500799071514,-0.800191213233617,-0.06181207453460391,11.951180395901384
1406,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,-0.5695147609970919,-2.8569598661312967,0.6181856791674816,2.607743768023401,-2.0893026718179124,0.3828391573797002,-0.3274418210539126,-0.5218076983845709,0.30946500799071514,1.7049900503992346,-0.06181207453460391,12.388394202324129
1407,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.5695147609970919,0.0,1.0976644187803881,-1.0196065714935767,-1.0301890814591415,0.9261902028013558,1.2016612128411164,-2.1943552663124444,-2.3173680861526935,0.040154400516643325,-0.771062874431658,12.468436909997665
1408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,-0.9349657863135382,-1.6353643970131786,0.794068598264912,-1.7583296748307964,0.01202138230520534,0.25420806999679674,-0.35455294159178347,0.30946500799071514,0.3493381640662674,-0.06181207453460391,12.128111104060462
1409,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.5695147609970919,-1.7528356075125844,0.09075906559328455,0.794068598264912,-1.1956755799526995,0.2000053932804701,0.17241355406779074,0.314466085579366,0.30946500799071514,1.2095032498389395,-0.06181207453460391,12.367340793126296
1410,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.5695147609970919,-0.8940722952535859,-1.3476771532454348,-1.0196065714935767,-0.5006322862797561,0.9030140918591999,1.0403442508700211,-0.6983543861102909,-1.0039515390809892,0.02231687569647271,-0.771062874431658,11.982303898822046
1411,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.5695147609970919,0.0,-0.4366675479809125,-1.0196065714935767,0.1282164079957641,-0.7579405256619749,-0.4251408261913365,-2.1943552663124444,-2.3173680861526935,-1.2560390697490884,-0.771062874431658,11.50891744357269
1412,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.6360767770588558,-0.6487113488938719,0.8099771750126442,-1.0196065714935767,-0.3020484880874866,-1.383695521100185,-0.9772538087121271,-0.8934849357018761,-1.0039515390809892,-0.45335045284141046,-0.06181207453460391,11.809319478024031
1413,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.005584508065365041,-1.6353643970131786,-1.0196065714935767,-2.354081069407605,-0.5081535521742944,-0.431957035852087,-0.41030452718937926,-1.0039515390809892,-0.2591196270217748,-0.771062874431658,11.686878772093667
1414,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,-0.5695147609970919,0.0,0.3304984353997378,-1.0196065714935767,-2.0231080724204893,-0.8712459569347373,0.1496928551986224,-2.1943552663124444,-2.3173680861526935,-0.2987585710665984,-0.771062874431658,11.585246126549855
1415,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-1.1394332416132997,-1.6353643970131786,-1.0196065714935767,-0.6992160844720255,0.014596505743222667,0.2564801398837136,-1.0793235543605286,-1.0039515390809892,-0.6614549090767344,-0.771062874431658,11.736069016284437
1416,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.5695147609970919,0.0,-1.6353643970131786,-1.0196065714935767,-1.5597458766385268,-1.5098765695630338,-1.088585233171052,-2.1943552663124444,-2.3173680861526935,-0.7962273188291347,-0.06181207453460391,11.27720313144916
1417,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-1.5074746611528707,-1.6353643970131786,-1.0196065714935767,-0.9970917817604299,-1.3965711382902715,-0.9886141581467113,-1.2651621730191813,-1.0039515390809892,-0.7664981107955169,-0.771062874431658,11.461632170582678
1418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.016951972721449216,0.4963064007847928,0.2825505614384471,0.794068598264912,0.6246759034764379,0.9622419309335983,0.9630938747148489,0.19367098345124178,0.30946500799071514,1.6475135815342403,0.6474387253624502,12.477167914377556
1419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.49095927710767684,0.7007738560845543,0.8579250489739348,0.794068598264912,0.7901624019699959,-0.16823725835600742,0.05881005972194907,0.6582675300978733,0.30946500799071514,2.6087579746212124,-0.06181207453460391,12.468436909997665
1420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.8314272577623657,0.659880365024602,0.4743420572836097,0.794068598264912,0.7570651022712842,1.204303534107227,1.2516467503532867,0.2865902927805681,0.30946500799071514,0.25420469835869075,0.6474387253624502,12.330500223905226
1421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,0.6189868739646498,0.4743420572836097,0.794068598264912,0.7239678025725726,-0.1476362708518688,-0.5432884603110119,-0.08973291000320346,0.30946500799071514,1.391842392445128,0.6474387253624502,12.323855681186558
1422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,0.7416673471445067,0.5702378052061909,0.794068598264912,0.8232597016687074,0.3699635401896135,-0.8613782444793685,-0.0014595661403434713,0.30946500799071514,1.0687849984798157,0.6474387253624502,12.341477282536376
1423,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,1.1914957488039821,1.0976644187803881,0.794068598264912,1.187329998354535,-1.3656696570340636,-0.9613493195037092,0.054292019457252316,0.30946500799071514,-0.28092104624642783,0.6474387253624502,12.086382166860469
1424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.3011902387099814,1.1914957488039821,1.0976644187803881,0.794068598264912,1.187329998354535,1.1759771762890363,1.2811836588832055,1.8197588967144522,1.6228815550624196,0.23240327913403777,1.3566895252595044,12.423198124518821
1425,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2.522604276424181,1.2323892398639344,1.1456122927416788,0.794068598264912,1.2204272980532465,2.8781337688184885,2.7716615047006483,4.068406182484149,1.6228815550624196,1.5424703798154578,2.0659403251565585,13.071070083016778
1426,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.674225045940366,1.2323892398639344,1.1456122927416788,0.794068598264912,1.2204272980532465,1.5648208154296526,1.5901851635038948,1.8662185513791154,1.6228815550624196,0.5316773066724559,2.0659403251565585,12.886739773186576
1427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.5695147609970919,0.6189868739646498,0.42639418332231904,0.794068598264912,0.7239678025725726,-0.20171386305023264,0.06562626938269957,0.9556093199517176,1.6228815550624196,1.1877018306142866,0.6474387253624502,12.337100907936577
