,Mas Vnr Area,Garage Yr Blt,Year Remod/Add,Full Bath,Year Built,1st Flr SF,Total Bsmt SF,Garage Area,Garage Cars,Gr Liv Area,Overall Qual,SalePrice
1465,0.0,2003.0,2003,2,2003,798,798.0,595.0,2.0,1640,7,183000
1466,192.0,1999.0,2000,2,1999,886,850.0,560.0,2.0,1764,8,207000
1467,0.0,1994.0,1995,2,1994,933,915.0,493.0,2.0,1908,7,210000
1468,170.0,2003.0,2003,1,2003,848,848.0,420.0,2.0,848,6,136500
1469,205.0,2004.0,2004,1,2004,848,848.0,420.0,2.0,848,6,145000
1470,215.0,1997.0,1998,2,1997,1493,1478.0,508.0,2.0,1493,6,208900
1471,0.0,1998.0,1998,2,1997,1838,1838.0,721.0,3.0,1838,6,185000
1472,113.0,2002.0,2003,2,2002,1536,1536.0,532.0,2.0,1536,7,214000
1473,196.0,2003.0,2003,2,2003,856,856.0,548.0,2.0,1710,7,208500
1474,50.0,2004.0,2004,2,2004,1445,1445.0,470.0,2.0,1445,7,186500
1475,266.0,2004.0,2004,2,2004,1436,1436.0,484.0,2.0,1436,7,210000
1476,0.0,2004.0,2004,2,2004,770,770.0,520.0,2.0,1582,7,185900
1477,0.0,2007.0,2007,2,2007,1234,1234.0,484.0,2.0,1234,8,179900
1478,212.0,2007.0,2007,2,2007,1564,1564.0,814.0,3.0,1564,7,218836
1479,0.0,2007.0,2007,2,2007,1361,1351.0,610.0,2.0,1361,7,193000
1480,0.0,2005.0,2005,2,2005,728,728.0,410.0,2.0,1456,7,189000
1481,147.0,2004.0,2004,1,2004,848,848.0,420.0,2.0,848,6,149300
1482,147.0,2004.0,2004,1,2004,848,848.0,420.0,2.0,848,6,141000
1483,205.0,2004.0,2004,1,2004,848,848.0,420.0,2.0,848,6,149000
1484,169.0,2004.0,2004,1,2004,848,848.0,420.0,2.0,848,6,144500
1485,0.0,1977.8634377276037,1950,1,1910,796,796.0,0.0,0.0,796,5,85000
1486,0.0,1977.8634377276037,2003,2,1900,1272,1272.0,0.0,0.0,2200,5,145900
1487,0.0,1966.0,1966,1,1966,1092,1092.0,264.0,1.0,1092,5,123000
1488,0.0,1965.0,1965,1,1965,1256,1256.0,276.0,1.0,1256,5,147500
1489,222.0,1976.0,1976,1,1976,1033,456.0,504.0,2.0,1033,5,165000
1490,84.0,1991.0,1976,1,1976,1127,1127.0,480.0,2.0,1127,6,135000
1491,0.0,1977.8634377276037,1969,1,1940,996,996.0,0.0,0.0,996,5,108000
1492,0.0,1974.0,1972,2,1972,1181,1138.0,588.0,2.0,1181,4,137500
1493,92.0,2003.0,2004,2,2003,760,746.0,397.0,2.0,1656,7,165400
1494,0.0,1977.0,1977,1,1977,1117,1029.0,542.0,2.0,1117,6,147000
1495,0.0,1976.0,2001,1,1976,684,684.0,440.0,2.0,1398,6,160500
1496,0.0,2005.0,2005,1,2005,1132,1132.0,451.0,2.0,1132,4,176000
1498,796.0,2008.0,2008,2,2008,4692,6110.0,1418.0,2.0,5642,10,160000
1499,80.0,2005.0,2005,1,2005,1072,547.0,525.0,2.0,1072,6,148000
1500,0.0,1977.8634377276037,1955,2,1955,1152,0.0,0.0,0.0,1152,4,82000
1501,0.0,1977.8634377276037,1955,2,1955,1152,0.0,0.0,0.0,1152,4,82000
1502,270.0,1977.8634377276037,1955,2,1955,1440,1440.0,0.0,0.0,1440,4,118000
1503,58.0,1977.8634377276037,1955,2,1955,1152,0.0,0.0,0.0,1152,4,82500
1504,0.0,1977.8634377276037,1955,1,1955,784,784.0,0.0,0.0,784,4,91900
1505,0.0,1977.8634377276037,2007,1,1938,585,585.0,0.0,0.0,1053,5,120000
1506,0.0,1977.8634377276037,1993,1,1947,929,0.0,0.0,0.0,1137,5,96000
1507,115.0,1953.0,1953,1,1953,930,911.0,286.0,1.0,930,4,99000
1508,0.0,1946.0,1995,1,1946,768,768.0,240.0,1.0,1200,5,130500
1509,0.0,1958.0,1972,2,1954,997,941.0,548.0,1.0,1470,4,135000
1510,0.0,1955.0,1955,1,1955,872,816.0,300.0,1.0,1393,5,135500
1511,0.0,1954.0,1954,1,1954,1204,416.0,312.0,1.0,1204,4,100000
1512,0.0,1923.0,2008,1,1923,949,949.0,205.0,1.0,1292,4,108000
1513,0.0,1977.8634377276037,1950,1,1925,864,864.0,0.0,0.0,864,5,98000
1514,0.0,1977.8634377276037,1950,1,1914,864,864.0,0.0,0.0,864,3,67000
1515,0.0,1977.8634377276037,2000,2,1912,936,780.0,0.0,0.0,1716,5,135900
1516,0.0,1934.0,1950,2,1925,810,672.0,400.0,1.0,1482,6,140000
1517,0.0,1939.0,1997,2,1939,1052,720.0,240.0,1.0,2192,5,179500
1518,0.0,1925.0,1950,2,1925,1390,1181.0,576.0,2.0,1694,6,136500
1519,174.0,1921.0,1950,2,1921,1424,1228.0,312.0,1.0,1424,7,168000
1520,0.0,1977.8634377276037,1950,1,1911,1024,940.0,0.0,0.0,1964,5,130000
1521,0.0,1998.0,1998,3,1921,990,612.0,621.0,2.0,2601,5,189000
1522,0.0,1930.0,1950,2,1930,960,960.0,480.0,2.0,1920,6,161900
1523,0.0,2001.0,1950,1,1926,672,644.0,369.0,1.0,1316,6,145000
1524,0.0,1993.0,1994,2,1922,1423,588.0,672.0,2.0,2555,6,191000
1525,0.0,1960.0,1976,2,1915,840,840.0,308.0,1.0,1680,6,177000
1526,0.0,1994.0,1995,1,1914,676,676.0,400.0,2.0,1264,6,147500
1527,0.0,1925.0,1950,1,1930,790,768.0,160.0,1.0,790,6,91000
1528,0.0,1925.0,1997,2,1925,798,798.0,180.0,1.0,1512,8,231000
1529,0.0,1936.0,1950,1,1936,1166,1064.0,240.0,1.0,1639,6,115000
1530,0.0,1980.0,1950,1,1923,819,784.0,599.0,2.0,1603,6,138000
1531,0.0,1931.0,2000,1,1931,851,776.0,270.0,1.0,1502,7,149000
1532,0.0,1939.0,1995,1,1934,849,715.0,240.0,1.0,1660,6,188700
1533,0.0,1937.0,1995,2,1937,1265,942.0,240.0,1.0,1938,5,198000
1534,0.0,1938.0,1950,1,1938,932,884.0,225.0,1.0,1374,5,110000
1535,88.0,1951.0,1951,1,1951,1091,1091.0,344.0,1.0,1091,6,104000
1536,40.0,1935.0,1950,1,1935,983,608.0,786.0,2.0,1873,8,257076
1537,632.0,1982.0,1997,3,1935,1968,728.0,1014.0,3.0,3447,8,381000
1538,312.0,1939.0,2006,1,1939,1137,798.0,431.0,2.0,1954,7,311500
1539,0.0,1994.0,2000,2,1950,1218,832.0,506.0,2.0,2161,7,263400
1540,0.0,1956.0,1956,2,1956,1898,1898.0,484.0,2.0,1898,5,236500
1541,72.0,1993.0,2006,1,1954,1640,1296.0,924.0,2.0,1640,6,224000
1542,0.0,1980.0,1980,1,1980,516,516.0,462.0,2.0,1032,6,116500
1543,0.0,1980.0,1980,2,1980,716,716.0,452.0,2.0,1556,6,151000
1544,0.0,1926.0,1998,1,1926,919,894.0,195.0,1.0,919,6,126000
1545,0.0,1940.0,2006,1,1940,760,720.0,240.0,1.0,1090,6,120000
1546,0.0,1977.8634377276037,1950,1,1922,796,796.0,0.0,0.0,796,4,55000
1547,0.0,2002.0,2007,1,1930,816,816.0,432.0,1.0,816,6,120500
1548,0.0,1966.0,1955,1,1940,778,740.0,924.0,1.0,778,5,120500
1549,0.0,1977.8634377276037,1950,1,1930,780,780.0,0.0,0.0,1200,5,119000
1550,0.0,1967.0,1967,1,1967,1092,624.0,288.0,1.0,1656,5,126000
1551,0.0,1934.0,1995,1,1930,912,520.0,360.0,1.0,912,5,99500
1552,162.0,1958.0,1958,2,1958,1151,1151.0,356.0,1.0,1955,5,165500
1553,0.0,1952.0,1952,1,1952,733,0.0,487.0,2.0,733,1,13100
1554,0.0,1895.0,1950,1,1895,825,173.0,185.0,1.0,1361,4,89000
1555,0.0,1920.0,1950,1,1920,649,649.0,250.0,1.0,1317,4,40000
1556,0.0,1910.0,2000,1,1910,671,356.0,195.0,1.0,1049,4,80900
1557,0.0,1994.0,1950,1,1935,894,894.0,1248.0,3.0,894,3,81000
1558,0.0,1920.0,1950,1,1920,432,592.0,216.0,1.0,864,4,65000
1559,186.0,2008.0,2008,2,2008,1652,1600.0,482.0,2.0,1652,8,392500
1560,186.0,2007.0,2008,2,2007,1648,1596.0,525.0,2.0,1648,8,294464
1561,174.0,2004.0,2005,2,2004,1646,1594.0,482.0,2.0,1646,7,250000
1562,174.0,2004.0,2005,2,2004,1646,1594.0,482.0,2.0,1646,8,275000
1563,668.0,1996.0,1997,3,1996,2032,1840.0,786.0,3.0,2032,7,300000
1564,148.0,2002.0,2002,2,2002,1689,1568.0,857.0,3.0,1689,8,271000
1565,0.0,1996.0,1997,2,1996,910,910.0,816.0,3.0,1820,7,213000
1566,0.0,1977.0,1977,1,1977,1118,1096.0,358.0,1.0,1118,6,171000
1567,0.0,1980.0,1977,2,1977,1279,1196.0,473.0,2.0,1279,6,171500
1568,0.0,1976.0,1976,2,1976,936,0.0,484.0,2.0,1872,5,100000
1569,0.0,1991.0,1991,2,1991,1689,1680.0,432.0,2.0,1689,4,228500
1570,0.0,1965.0,1965,2,1965,1619,1499.0,529.0,2.0,1786,5,228950
1571,340.0,1986.0,1986,2,1986,1501,1277.0,512.0,2.0,1501,7,241500
1572,0.0,1976.0,1976,2,1976,2898,1565.0,665.0,2.0,2898,8,287000
1573,258.0,2007.0,2007,2,2006,1537,1518.0,788.0,3.0,1537,8,294000
1574,338.0,2008.0,2008,2,2007,1646,1638.0,800.0,3.0,1646,8,293077
1575,0.0,2007.0,2007,2,2007,920,920.0,612.0,2.0,1780,8,264966
1576,0.0,2007.0,2007,2,2006,712,352.0,400.0,2.0,1442,5,172500
1578,60.0,2008.0,2008,2,2008,796,796.0,666.0,3.0,1612,7,218689
1579,128.0,1989.0,1989,2,1989,1495,1495.0,438.0,2.0,1495,6,150000
1580,132.0,1986.0,1986,2,1986,1651,1606.0,616.0,2.0,1651,6,184000
1581,228.0,1986.0,1986,2,1986,1256,1256.0,578.0,2.0,1256,6,180000
1582,219.0,1988.0,1989,2,1988,1509,1461.0,600.0,2.0,1509,6,175000
1583,206.0,2003.0,2003,2,2003,1440,1432.0,467.0,2.0,1440,8,232500
1584,0.0,1999.0,2000,2,1999,1675,1666.0,435.0,2.0,1675,6,195000
1585,226.0,2003.0,2003,2,2003,1482,1482.0,749.0,3.0,2262,8,305000
1586,0.0,2007.0,2007,2,2007,1728,1884.0,520.0,2.0,1728,8,298751
1587,674.0,2005.0,2006,2,2005,1964,1964.0,892.0,3.0,1964,8,370000
1588,200.0,1997.0,1998,2,1997,1344,1344.0,784.0,4.0,1344,7,209200
1589,200.0,1997.0,1998,2,1997,1344,1344.0,784.0,4.0,1344,7,206300
1590,0.0,1977.8634377276037,2008,1,2007,1092,1092.0,0.0,0.0,1092,5,146000
1591,197.0,1997.0,1997,2,1997,1189,1189.0,392.0,2.0,1189,6,160500
1592,98.0,1964.0,1964,1,1964,1200,1200.0,850.0,3.0,1200,4,173000
1593,0.0,1975.0,1975,1,1975,1040,1040.0,499.0,2.0,1040,5,124000
1594,0.0,1976.0,1976,1,1976,616,264.0,336.0,1.0,1304,5,115000
1595,0.0,1976.0,1976,2,1976,925,550.0,336.0,1.0,1475,5,129500
1596,0.0,1973.0,2006,1,1973,526,526.0,297.0,1.0,988,4,105000
1597,0.0,1973.0,1973,1,1973,526,462.0,297.0,1.0,988,4,94900
1598,0.0,1968.0,1968,1,1968,1160,1113.0,257.0,1.0,1160,5,152500
1599,0.0,1977.8634377276037,2007,2,1970,546,546.0,0.0,0.0,1092,6,98000
1600,0.0,1977.8634377276037,1972,1,1972,630,630.0,0.0,0.0,630,4,81000
1601,0.0,1954.0,1954,1,1954,988,988.0,520.0,2.0,988,5,113000
1602,0.0,1983.0,1983,1,1983,816,816.0,264.0,1.0,816,5,128500
1603,0.0,1984.0,1985,1,1984,923,876.0,264.0,1.0,923,5,119500
1604,0.0,1982.0,2008,1,1982,816,816.0,264.0,1.0,816,5,130500
1605,0.0,1985.0,2003,1,1982,816,816.0,816.0,2.0,816,5,138000
1606,0.0,1982.0,2005,1,1982,845,845.0,264.0,1.0,845,5,134500
1607,0.0,1989.0,1985,2,1940,983,983.0,423.0,1.0,1750,6,160000
1608,0.0,1984.0,1984,1,1984,889,864.0,484.0,2.0,889,5,137500
1609,232.0,1969.0,1969,2,1969,1168,784.0,530.0,2.0,1968,5,172000
1610,0.0,1900.0,1950,2,1900,1150,686.0,288.0,1.0,1836,5,103000
1611,302.0,1971.0,1971,2,1971,1587,1587.0,525.0,2.0,1587,6,167300
1612,0.0,1970.0,1970,1,1970,1277,1277.0,526.0,2.0,1277,7,167000
1613,1115.0,1973.0,1973,2,1973,2223,2223.0,516.0,2.0,2223,7,244000
1614,0.0,1970.0,1970,2,1970,2217,2217.0,621.0,2.0,2217,8,268000
1615,0.0,2003.0,2003,2,2003,847,847.0,433.0,2.0,1733,7,225000
1616,0.0,1995.0,1996,2,1995,806,806.0,373.0,2.0,1572,6,168000
1617,0.0,1997.0,1997,2,1997,794,794.0,388.0,2.0,1470,6,177000
1618,0.0,1997.0,1997,2,1997,916,916.0,460.0,2.0,1600,6,169000
1619,0.0,1997.0,1997,2,1997,754,384.0,390.0,2.0,1384,6,161500
1620,0.0,2000.0,2000,2,2000,1652,1494.0,499.0,2.0,1652,8,251000
1621,32.0,1994.0,1994,2,1994,924,392.0,398.0,2.0,1694,6,160000
1622,0.0,2000.0,2000,2,1999,947,923.0,451.0,2.0,1714,6,180000
1623,0.0,1996.0,1996,2,1996,691,691.0,420.0,2.0,1553,7,178750
1624,38.0,1995.0,1996,2,1995,1253,1237.0,402.0,2.0,1253,7,176000
1625,0.0,1999.0,2003,3,1999,957,938.0,482.0,2.0,2299,6,204000
1626,52.0,1992.0,1993,2,1992,1187,1168.0,420.0,2.0,1187,7,160000
1627,76.0,1991.0,1992,2,1991,802,384.0,402.0,2.0,1472,7,160000
1628,170.0,1992.0,1992,2,1992,812,384.0,392.0,2.0,1482,7,163900
1629,0.0,1993.0,1994,2,1993,910,903.0,392.0,2.0,1642,6,168000
1630,138.0,1964.0,1964,1,1964,1128,1302.0,480.0,2.0,1128,6,154204
1631,0.0,1987.0,1986,1,1986,1088,1074.0,461.0,2.0,1088,8,170000
1632,0.0,1984.0,1984,2,1984,1190,1190.0,577.0,2.0,2090,7,207500
1633,0.0,1988.0,1988,2,1988,1179,1166.0,480.0,2.0,1179,8,182000
1634,0.0,1990.0,1990,1,1990,1321,1312.0,484.0,2.0,1321,8,212000
1635,200.0,2005.0,2006,2,2005,1922,1922.0,676.0,3.0,1922,9,377426
1636,146.0,2005.0,2005,3,2005,1164,1149.0,729.0,3.0,2541,8,349265
1637,710.0,2005.0,2007,2,2006,2338,2660.0,1110.0,3.0,2338,9,591587
1638,0.0,1969.0,1990,1,1969,1424,1100.0,828.0,3.0,1424,5,155000
1639,165.0,2006.0,2006,2,2006,1612,1612.0,556.0,2.0,1612,9,319900
1640,0.0,2007.0,2007,2,2007,1419,1419.0,567.0,2.0,1419,8,392000
1641,945.0,2006.0,2006,1,2006,2234,2220.0,724.0,2.0,2234,8,441929
1642,250.0,2007.0,2007,2,2006,2042,1742.0,724.0,3.0,2042,10,455000
1643,310.0,1981.0,1981,2,1981,1440,1440.0,467.0,2.0,1440,6,182900
1644,0.0,1984.0,1984,2,1984,1284,1284.0,480.0,2.0,1284,6,174000
1645,74.0,1984.0,2003,3,1984,1140,585.0,477.0,2.0,1868,6,178000
1646,306.0,1981.0,2003,2,1981,725,725.0,484.0,2.0,1479,7,176000
1647,67.0,1978.0,1985,2,1978,1664,1529.0,663.0,2.0,1664,7,213000
1648,549.0,1979.0,1979,2,1979,1085,780.0,481.0,2.0,1930,7,192000
1649,0.0,1977.0,1977,2,1977,1161,808.0,534.0,2.0,1969,7,190000
1650,298.0,1976.0,1976,2,1976,1118,848.0,551.0,2.0,2030,6,195000
1651,233.0,1978.0,1978,2,1978,1032,1032.0,564.0,2.0,1032,6,148000
1652,98.0,1984.0,1984,2,1984,1177,1153.0,495.0,2.0,1177,6,151500
1653,96.0,1979.0,1979,2,1979,1040,539.0,550.0,2.0,1725,7,197000
1654,253.0,1979.0,1999,2,1979,1353,1259.0,478.0,2.0,1353,6,192350
1655,263.0,1969.0,1969,2,1969,780,780.0,462.0,2.0,1620,5,152000
1656,176.0,1971.0,1971,2,1971,1220,1625.0,944.0,2.0,1220,6,170000
1657,0.0,1971.0,1971,2,1971,1484,1484.0,487.0,2.0,1484,5,175000
1658,365.0,1968.0,1968,1,1968,1041,702.0,539.0,2.0,1743,6,175000
1659,233.0,1976.0,1976,2,1976,1142,793.0,550.0,2.0,1935,7,197900
1660,130.0,1976.0,1976,2,1976,1324,1228.0,585.0,2.0,1324,7,174000
1661,0.0,1974.0,1974,2,1974,1084,1084.0,488.0,2.0,1877,6,178900
1662,82.0,1971.0,2005,1,1971,576,372.0,288.0,1.0,1109,5,139000
1663,0.0,1979.0,1971,1,1971,981,981.0,576.0,2.0,981,6,143250
1664,138.0,1972.0,2004,1,1972,725,725.0,484.0,2.0,1479,7,184000
1665,0.0,1988.0,1990,1,1970,1422,925.0,576.0,2.0,1422,5,155000
1666,32.0,1970.0,2002,1,1970,914,914.0,368.0,1.0,914,5,133000
1667,0.0,1981.0,1971,1,1971,950,950.0,280.0,1.0,950,5,119500
1668,0.0,1974.0,1971,1,1971,872,858.0,480.0,4.0,872,4,123000
1669,0.0,1979.0,1971,1,1971,858,858.0,684.0,1.0,858,4,110000
1670,0.0,1961.0,1961,1,1961,914,914.0,270.0,1.0,914,4,128000
1671,0.0,1974.0,1971,1,1971,864,864.0,528.0,2.0,864,4,120500
1672,182.0,1998.0,1998,1,1998,767,723.0,367.0,1.0,767,7,133000
1673,0.0,2001.0,2001,2,2001,1337,1337.0,511.0,2.0,1337,6,155000
1674,0.0,1997.0,1998,2,1997,1337,1405.0,522.0,2.0,1337,6,177000
1675,567.0,1973.0,1973,1,1973,525,525.0,264.0,1.0,1092,6,113500
1676,285.0,1973.0,1973,1,1973,672,672.0,264.0,1.0,1218,6,113000
1677,265.0,1973.0,1973,1,1973,672,672.0,264.0,1.0,1218,6,113700
1678,304.0,1970.0,1970,2,1970,630,630.0,440.0,2.0,1302,5,106000
1679,376.0,1971.0,1971,1,1971,765,765.0,440.0,2.0,1365,5,122500
1680,0.0,1977.0,1976,2,1976,958,1078.0,440.0,2.0,958,6,128000
1681,0.0,1976.0,1976,2,1976,804,804.0,440.0,2.0,1548,6,155000
1682,0.0,1978.0,1978,2,1978,1055,1061.0,319.0,1.0,1055,7,142500
1683,52.0,1974.0,1966,1,1966,988,988.0,360.0,1.0,988,5,129250
1684,378.0,2007.0,2007,2,2006,1816,1790.0,730.0,3.0,1816,9,356000
1685,452.0,2007.0,2007,2,2007,1828,1822.0,774.0,3.0,1828,9,314813
1686,254.0,2007.0,2007,2,2007,1694,1694.0,818.0,3.0,1694,8,318000
1687,302.0,2006.0,2007,2,2006,1694,1694.0,856.0,3.0,1694,8,322400
1688,328.0,2007.0,2007,2,2007,1734,1734.0,928.0,3.0,1734,8,318000
1689,0.0,2007.0,2007,2,2007,2122,2108.0,938.0,3.0,2122,8,345474
1690,315.0,2007.0,2007,2,2006,2121,2121.0,732.0,3.0,2121,9,415298
1691,456.0,2007.0,2007,2,2007,1943,1934.0,1040.0,3.0,2656,9,492000
1692,190.0,2006.0,2007,2,2006,1148,1108.0,670.0,3.0,2550,8,338931
1693,400.0,2005.0,2006,2,2005,2046,1994.0,878.0,3.0,2046,10,450000
1694,350.0,2006.0,2006,2,2006,1071,1063.0,947.0,3.0,2172,7,280000
1695,456.0,2007.0,2007,2,2007,2552,2552.0,932.0,3.0,2552,9,479069
1696,375.0,2006.0,2006,2,2006,1973,1935.0,895.0,3.0,1973,8,395000
1697,772.0,2006.0,2006,2,2006,2069,2153.0,694.0,3.0,2643,9,380000
1698,248.0,2006.0,2006,2,2006,1634,1626.0,866.0,3.0,1634,8,250000
1699,304.0,2006.0,2007,2,2006,1976,1976.0,908.0,3.0,1976,8,440000
1700,365.0,2005.0,2006,2,2005,1722,1704.0,814.0,3.0,2758,9,418000
1701,970.0,2007.0,2007,2,2007,2290,2320.0,1174.0,3.0,2290,10,500067
1702,0.0,2007.0,2008,2,2007,1582,1582.0,728.0,2.0,2152,8,260116
1703,344.0,2004.0,2005,2,2004,1143,1143.0,852.0,3.0,2473,8,317000
1704,120.0,2007.0,2007,2,2007,958,918.0,786.0,3.0,2100,8,319500
1705,300.0,2007.0,2007,1,2007,1610,1582.0,789.0,3.0,2161,8,325624
1706,510.0,2006.0,2006,2,2006,1802,1802.0,843.0,3.0,1802,9,372000
1707,502.0,2004.0,2004,2,2004,1718,1706.0,916.0,3.0,2956,8,342000
1708,388.0,2004.0,2004,2,2004,1136,1136.0,872.0,3.0,2468,8,354000
1709,280.0,2003.0,2003,2,2003,1217,1317.0,818.0,3.0,2385,8,350000
1710,340.0,2003.0,2004,2,2003,1234,1181.0,656.0,3.0,2374,8,285000
1711,246.0,2007.0,2007,2,2007,895,895.0,774.0,3.0,1818,8,281500
1712,210.0,2005.0,2006,2,2005,1614,1614.0,878.0,3.0,1614,7,245700
1713,210.0,2005.0,2005,2,2005,1721,1721.0,554.0,2.0,1721,8,232698
1714,0.0,2006.0,2007,2,2006,1298,1298.0,876.0,3.0,1828,8,250000
1715,256.0,2005.0,2006,2,2005,1362,1362.0,460.0,2.0,1362,6,194700
1716,182.0,2005.0,2006,1,2005,1302,1302.0,631.0,2.0,1302,6,204000
1717,182.0,2005.0,2006,1,2005,1302,1302.0,631.0,2.0,1302,6,200000
1718,256.0,2005.0,2006,2,2005,1362,1362.0,460.0,2.0,1362,6,207000
1719,108.0,2006.0,2006,2,2006,1554,1554.0,627.0,2.0,1554,8,209500
1720,108.0,2006.0,2006,2,2006,1554,1554.0,627.0,2.0,1554,8,209500
1721,178.0,2006.0,2006,2,2006,1370,1370.0,484.0,2.0,1370,8,202500
1722,394.0,2005.0,2005,2,2005,1577,1577.0,564.0,2.0,1577,9,280000
1723,246.0,2005.0,2005,2,2005,1561,1561.0,556.0,2.0,1561,9,277500
1724,362.0,2007.0,2007,2,2007,1869,1869.0,617.0,2.0,1869,9,318061
1725,176.0,2006.0,2006,2,2006,1324,1324.0,550.0,2.0,1324,8,221370
1726,235.0,2003.0,2003,2,2003,1405,1405.0,478.0,2.0,1405,7,200000
1728,0.0,2005.0,2006,2,2005,768,768.0,400.0,2.0,1536,6,176000
1729,0.0,2005.0,2007,2,2005,783,783.0,393.0,2.0,1484,6,178900
1730,44.0,2007.0,2007,2,2006,608,608.0,454.0,2.0,1458,7,168165
1731,0.0,2006.0,2006,2,2006,738,738.0,440.0,2.0,1495,6,171925
1732,0.0,2007.0,2007,2,2006,698,698.0,350.0,3.0,1746,6,198444
1733,0.0,2005.0,2005,2,2005,1326,1326.0,388.0,2.0,1326,6,203000
1734,0.0,2007.0,2007,2,2007,728,728.0,400.0,2.0,1456,7,179540
1735,0.0,2007.0,2007,2,2007,1302,1302.0,436.0,2.0,1302,7,176485
1736,0.0,2007.0,2007,2,2007,1340,1340.0,396.0,2.0,1340,7,181134
1737,0.0,2007.0,2007,2,2006,616,616.0,432.0,2.0,1412,6,156932
1738,22.0,2007.0,2007,2,2007,752,752.0,440.0,2.0,1504,6,166000
1739,16.0,2007.0,2007,2,2007,728,728.0,400.0,2.0,1456,7,177594
1740,0.0,2007.0,2007,2,2007,1258,1246.0,462.0,2.0,1258,7,173500
1741,72.0,2007.0,2007,2,2006,1258,1258.0,648.0,3.0,1258,7,172500
1742,72.0,2006.0,2007,0,2006,1402,1258.0,648.0,3.0,1402,7,194201
1743,72.0,2003.0,2003,2,2003,1589,1406.0,630.0,3.0,1589,8,226500
1744,16.0,2007.0,2007,2,2007,1266,1266.0,388.0,2.0,1266,7,185485
1745,0.0,2004.0,2004,2,2004,1530,1530.0,630.0,3.0,1530,7,259000
1746,0.0,2004.0,2005,2,2004,1119,835.0,437.0,2.0,1119,7,188500
1747,0.0,2004.0,2004,2,2004,744,384.0,400.0,2.0,1374,7,175000
1748,0.0,2004.0,2005,2,2004,847,847.0,434.0,2.0,1959,7,215000
1749,0.0,2006.0,2006,2,2006,1525,1510.0,534.0,2.0,1525,7,206580
1750,0.0,2004.0,2004,2,2004,840,840.0,440.0,2.0,1720,7,183500
1752,16.0,2003.0,2003,2,2003,847,847.0,434.0,2.0,1948,7,211000
1753,0.0,2000.0,2000,2,2000,948,924.0,463.0,2.0,1690,6,181000
1754,0.0,2002.0,2002,2,2002,864,854.0,435.0,2.0,1995,7,219500
1755,0.0,1999.0,2000,2,1999,953,953.0,460.0,2.0,1647,6,175000
1756,0.0,2000.0,2000,2,2000,774,384.0,400.0,2.0,1430,7,170000
1757,0.0,2003.0,2003,2,2003,660,660.0,400.0,2.0,1320,7,162000
1758,0.0,2000.0,2000,2,2000,940,915.0,442.0,2.0,1690,6,187000
1759,0.0,1999.0,2000,2,1999,961,941.0,460.0,2.0,1644,6,185000
1760,0.0,1996.0,1996,3,1996,2411,2396.0,813.0,3.0,4476,10,745000
1761,515.0,1998.0,1998,2,1997,1779,1779.0,925.0,3.0,2551,8,384500
1762,72.0,2000.0,2000,2,2000,997,969.0,648.0,3.0,2285,8,248000
1763,705.0,2001.0,2002,2,2001,2633,2633.0,804.0,3.0,2633,10,466500
1764,422.0,1998.0,1998,2,1998,1671,1408.0,806.0,3.0,3078,9,410000
1765,0.0,1998.0,1999,2,1998,1411,1389.0,758.0,3.0,2582,8,322500
1766,275.0,1998.0,1998,2,1998,1108,1066.0,600.0,3.0,2385,7,252000
1767,1170.0,1994.0,1995,3,1994,2444,2444.0,832.0,3.0,4316,10,755000
1768,0.0,1997.0,1997,2,1996,1127,1117.0,455.0,2.0,2013,7,269790
1769,594.0,1996.0,1997,2,1996,1383,1379.0,834.0,3.0,2398,7,315750
1770,290.0,1995.0,1995,2,1995,1214,1203.0,721.0,3.0,2520,7,290000
1771,513.0,1995.0,1995,2,1995,1328,1318.0,752.0,3.0,2531,8,290000
1772,0.0,1992.0,1993,3,1992,3228,3200.0,546.0,2.0,3228,8,430000
1773,309.0,1992.0,1993,2,1992,1105,1105.0,517.0,2.0,2202,8,263000
1774,526.0,1996.0,1997,2,1996,1335,1325.0,933.0,3.0,2538,8,330000
1775,0.0,2007.0,2007,2,2007,1369,1369.0,605.0,2.0,1369,7,213133
1776,164.0,2007.0,2007,2,2007,1542,1542.0,852.0,3.0,1542,8,260261
1777,302.0,2006.0,2006,2,2006,1905,1905.0,788.0,3.0,1905,9,320000
1778,84.0,2007.0,2007,2,2007,1464,1485.0,754.0,3.0,1464,8,282922
1779,248.0,2006.0,2006,2,2006,1534,1524.0,484.0,2.0,1534,8,215000
1780,754.0,2007.0,2007,2,2007,1966,1966.0,1092.0,3.0,1966,10,419005
1781,208.0,2006.0,2006,2,2006,1636,1623.0,865.0,3.0,1636,8,255000
1782,428.0,2007.0,2007,2,2006,1795,1795.0,895.0,3.0,1795,8,147000
1784,205.0,2007.0,2007,2,2007,1726,1726.0,786.0,3.0,1726,7,311872
1785,0.0,2007.0,2007,2,2007,1689,1689.0,954.0,3.0,1689,7,248328
1786,410.0,2006.0,2006,2,2006,1588,1588.0,825.0,3.0,1588,8,227000
1787,148.0,2005.0,2005,2,2005,1538,1538.0,484.0,2.0,1538,8,260000
1788,140.0,2007.0,2007,2,2007,1496,1496.0,474.0,2.0,1496,8,225000
1789,143.0,2005.0,2006,2,2005,1506,1494.0,672.0,2.0,1506,7,249000
1790,186.0,2004.0,2005,2,2004,1694,1686.0,636.0,2.0,1694,8,307000
