MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Central Air_Y,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Mas Vnr Area,Garage Yr Blt,Year Remod/Add,Full Bath,Year Built,1st Flr SF,Total Bsmt SF,Garage Area,Garage Cars,Price/SF,Kitchen Qual,Exter Qual,Gr Liv Area,Overall Qual,SalePrice
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.6396724735816745,0.8407013469205953,0.7543584382262524,0.7840282950218381,0.9141370442246018,-1.2137022601066807,-0.8618501733848034,-0.05033063029550107,0.3066990922580224,1.0938479552400588,0.7371054839109219,1.0364462015527445,-0.18932758585698867,0.6415713793460515,5.230448921378274
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.3046803438988683,0.9212763134506519,0.802304602438121,0.7840282950218381,0.9802741754305402,-0.7338950045639415,-0.43956884962285125,0.3404158578362686,0.3066990922580224,1.0938479552400588,-0.7710782226945262,-0.6870426580099918,0.5724111808073339,0.6415713793460515,5.348304863048161
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.041194249942949,0.8407013469205953,0.7064122740143839,0.7840282950218381,0.9141370442246018,-0.5042000418041197,-0.20799522046307106,0.03340076001844957,0.3066990922580224,1.0938479552400588,0.7371054839109219,1.0364462015527445,0.17076710383887292,1.3503964704033409,5.230448921378274
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.9851333788884977,0.8809888301856236,0.7543584382262524,0.7840282950218381,0.9141370442246018,-0.5042000418041197,-0.20799522046307106,0.03340076001844957,0.3066990922580224,1.0938479552400588,0.7371054839109219,1.0364462015527445,0.21231649111147233,1.3503964704033409,5.301029995663981
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.5712423411944665,0.5989764473304253,0.4187352887431728,-1.0247928895561034,0.715725650606787,1.4277898116312713,1.515185020049411,0.0008385526741354323,0.3066990922580224,1.0722772619378718,0.7371054839109219,1.0364462015527445,0.43391322323200254,1.3503964704033409,5.510545010206612
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,0.2363890979451704,-0.012780189163643882,0.7840282950218381,0.41810856018006454,0.18488484647534612,0.4095344572963428,0.20086354064635084,0.3066990922580224,1.0722772619378718,-0.7710782226945262,-0.6870426580099918,-0.5296368530420886,-0.06725371171123777,5.210853365314893
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.315149119522886,-0.045623284910027845,-0.3484033386467235,0.7840282950218381,0.18662860095928044,1.1215298612848421,-0.13080401074314432,1.8196704200493965,1.6219577177686344,1.0722772619378718,0.7371054839109219,1.0364462015527445,2.8576274808003017,2.05922156146063,5.176091259055681
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.08591076817505616,1.089981587709332,2.5928494795997796,0.15356003535631127,1.3052858314926996,0.8499784186394542,0.3590228334615909,0.3066990922580224,1.0722772619378718,2.24528919051637,2.7599350611154807,0.3389431951803467,1.3503964704033409,5.4623979978989565
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.9615637967156802,0.8502507666499894,0.7840282950218381,1.0133427410335094,-0.5297217043329887,-0.2261578580442303,-0.01776842295118693,0.3066990922580224,1.0938479552400588,-0.7710782226945262,1.0364462015527445,0.6179176525820856,0.6415713793460515,5.311753861055754
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.3679231510302544,-0.7319726523416716,0.7840282950218381,-0.0779199238644728,0.6825572657882936,0.8522487483370991,0.20086354064635084,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,-0.1438211140822369,-0.06725371171123777,5.26245108973043
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.40821063429528276,-0.7799188165535402,-1.0247928895561034,-0.11098848946744196,1.4813853029418964,1.562861943699954,0.1822565650210285,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,0.475462610504602,-0.06725371171123777,5.176091259055681
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.2360342019896275,-0.2873481845001978,0.9461430950737265,0.7840282950218381,-0.011782792658534495,0.2512411690504058,0.4685630294351103,0.25668446752231794,0.3066990922580224,-0.3305041453828632,0.7371054839109219,1.0364462015527445,-0.4781947545141084,-0.06725371171123777,5.161368002234975
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.5290730840903677,-0.9237573091891458,0.7840282950218381,-0.21019418627634942,1.1878861838599017,1.3017740284707902,0.05200773564377193,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,0.24793025163084326,-0.776078802768527,5.1476763242410986
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.16648573470511283,0.6105199455906468,0.7840282950218381,0.08742290415037297,0.9913693823876097,1.067930069613365,0.7032518825300547,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,2.204708537945168,-0.06725371171123777,5.380211241711606
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.40821063429528276,-0.7799188165535402,-1.0247928895561034,-0.11098848946744196,-1.091198279968109,-0.7256303915261092,-0.01311667904485634,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.0706150507924189,-0.776078802768527,5.14921911265538
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,0.35725154774025536,-0.9237573091891458,0.7840282950218381,-0.21019418627634942,1.4507593079072536,1.5356179873282152,0.47996817502618633,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.451720103491688,-0.776078802768527,5.161368002234975
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.5905907862765685,-0.20677321797014114,-0.5401879954941976,0.7840282950218381,0.05435433854740382,1.267003337699396,1.372154249097782,0.15434610158304493,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,0.3092650614142043,-0.776078802768527,5.1303337684950066
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.5712423411944665,-0.2873481845001978,-0.6360803239179347,-1.0247928895561034,-0.011782792658534495,-0.8028034933918882,-0.5144897296451331,-0.04102714248283989,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,0.3369646529292706,0.6415713793460515,5.230448921378274
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0489168322791667,0.6392639305954536,0.5625737813787783,2.5928494795997796,0.15356003535631127,0.03941137006079222,0.20520478450830146,1.666162871140487,0.3066990922580224,-0.3305041453828632,0.7371054839109219,2.7599350611154807,2.4045413053038605,1.3503964704033409,5.476831628512261
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.9424011772757097,-0.16648573470511283,-0.49224183128232907,0.7840282950218381,0.08742290415037297,-0.5526912006089709,-0.34194467262412037,0.312505394398285,0.3066990922580224,-0.3305041453828632,0.7371054839109219,1.0364462015527445,0.7445443566509601,-0.06725371171123777,5.267171728403014
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.841491609377698,-0.4887856008253394,0.7543584382262524,-1.0247928895561034,-0.17712562067338028,-0.9176509747717991,-0.5712479720862557,0.05200773564377193,0.3066990922580224,-0.3305041453828632,0.7371054839109219,-0.6870426580099918,0.2617800473883764,-0.06725371171123777,5.238046103128795
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.6060359509490039,-0.690223017150481,1.089981587709332,-1.0247928895561034,-0.34246844868822607,-0.409769890447304,-0.24432049562538952,0.5357891019021535,0.3066990922580224,-0.22726989308546644,2.24528919051637,2.7599350611154807,-0.9906371975428345,0.6415713793460515,5.251394850040104
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.3460394488677567,-0.40821063429528276,-0.7799188165535402,0.7840282950218381,-0.11098848946744196,-0.15710543141149985,-0.49859742176161875,0.06131122345643312,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,0.9463556662607286,0.6415713793460515,5.2455126678141495
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.8916604334756226,-1.3552727870959624,-1.0247928895561034,-0.5078112767030718,-0.3714873966540003,-2.387511730202179,-0.9574206920299663,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.960959063776692,-0.776078802768527,4.991226075692495
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.8916604334756226,-1.3552727870959624,-1.0247928895561034,-0.5078112767030718,-0.5297217043329887,-0.2261578580442303,-0.8829927895286769,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-1.0836286833434141,-1.4849038938258163,5.132739838260885
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.25845855041140786,-0.6096480506204244,-1.0196496376128827,0.7840282950218381,-0.27633131748228773,-0.08054044382489256,0.15525753116011357,0.24272923580332617,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.7354052471540096,-0.776078802768527,5.190331698170292
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.4546715991019863,-0.4887856008253394,-0.8758111449772772,-1.0247928895561034,-0.17712562067338028,0.013889707531923121,0.1711498390436279,0.07991819908175549,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.6621991838641915,-0.06725371171123777,5.242789809478676
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.8863403062212587,-0.5693605673553961,-0.9717034734010143,-1.0247928895561034,-0.2432627518793186,-0.17241842892882134,0.09168829962605626,0.14504261377038374,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.8066327681927514,-0.06725371171123777,5.161368002234975
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.5290730840903677,0.7064122740143839,0.7840282950218381,-0.21019418627634942,0.26910633282061414,0.3800201712269591,0.13573912595772258,0.3066990922580224,-0.22726989308546644,0.7371054839109219,-0.6870426580099918,-0.4643449587565753,-0.776078802768527,5.255031163345551
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.8807342191158136,-0.5693605673553961,-0.9717034734010143,-1.0247928895561034,-0.2432627518793186,0.4860404643160015,0.4458597324586613,0.21947051627167322,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.29616886741510146,-0.06725371171123777,5.226599905207357
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.690223017150481,-1.11554196603662,-1.0247928895561034,-0.34246844868822607,-0.1162707713653093,0.14163555297424416,-0.10149981326513757,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.7631048386690759,-0.776078802768527,5.146128035678238
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.5712423411944665,-0.9319479167406509,-1.6429497723671735,-1.0247928895561034,-0.7392912359238559,-1.1218242750027518,-2.387511730202179,-0.8643858139033544,-1.0085595332525896,-0.8838811303179537,-0.7710782226945262,-0.6870426580099918,-1.5426504855930838,-2.1937289848831054,4.860338006570994
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-0.5712423411944665,-9.160313144327193e-15,0.898196930861858,-1.0247928895561034,-1.2022511543654242,-1.0988547787267697,-1.7745227118380549,-2.1994363150202343,-2.323818158763202,-0.8838811303179537,-0.7710782226945262,1.0364462015527445,-1.5248436053333985,-2.1937289848831054,4.7160033436347994
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-1.6571226155111607,-1.6429497723671735,-1.0247928895561034,-1.1361140231594857,-1.803252664523557,-1.5974369954217522,-1.1248834726578676,-1.0085595332525896,-0.8838811303179537,-0.7710782226945262,-0.6870426580099918,-1.1746416268929176,-1.4849038938258163,4.939519252618618
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-1.1333853330657926,-1.6429497723671735,-1.0247928895561034,-0.7062226703208867,-0.32554840410203595,-0.044531482232637976,-0.859734069997024,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.4900660080205654,-0.06725371171123777,5.075546961392531
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.9319479167406509,0.5625737813787783,-1.0247928895561034,-0.540879842306041,1.2797641689638306,-0.13534467013843413,-0.4457288623336013,-1.0085595332525896,-0.22726989308546644,0.7371054839109219,-0.6870426580099918,0.3191577726695851,-0.06725371171123777,5.218797998111738
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.07790667591529796,-1.0125228832707076,-1.499111279731568,-1.0247928895561034,-0.6070169735119793,-0.3153397390904883,-0.03545016344205836,-0.7480922162450897,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.9174311342530165,-0.776078802768527,5.052693941924968
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0433107451737216,-0.5290730840903677,0.1790044676838302,-1.0247928895561034,-0.21019418627634942,-0.6573300169773343,-0.42594687143698184,0.08922168689441666,0.3066990922580224,-0.22726989308546644,0.7371054839109219,-0.6870426580099918,0.6337459905906949,0.6415713793460515,5.304921161900892
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.181346427579076,-0.690223017150481,-1.11554196603662,-1.0247928895561034,-0.34246844868822607,0.5166664593506445,0.7046773179901803,0.14504261377038374,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.2724263604021875,-0.06725371171123777,5.212187604403958
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.19118550514606672,-0.690223017150481,-1.11554196603662,-1.0247928895561034,-0.34246844868822607,-0.03970578377870199,0.20974544390359126,-0.07824109373348462,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.7037485711367909,-0.776078802768527,5.145972902802181
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1.1386142259662881,-0.6499355338854527,-1.0675958018247513,-1.0247928895561034,-0.3093998830852569,0.6927659307998413,0.10758060750957059,-0.8225201187463792,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.13590694507793227,-0.06725371171123777,5.217483944213907
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.6499355338854527,-1.0196496376128827,-1.0247928895561034,-0.27633131748228773,-0.03970578377870199,0.20974544390359126,-0.6364503624931556,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.7037485711367909,-0.776078802768527,5.093421685162235
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,0.07523916488505712,-0.20456484601111796,-1.0247928895561034,-0.3093998830852569,0.3150453253725785,-0.27383478169477327,0.15434610158304493,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.42873119823720435,-0.776078802768527,5.146128035678238
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.8110854669455659,-1.2593804586722255,-1.0247928895561034,-0.4416741454971335,0.2588976678090665,0.47537401852804506,-0.1852312035790882,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.4722591277608799,-0.06725371171123777,5.212187604403958
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.47709594752376666,-0.8110854669455659,-1.2593804586722255,-1.0247928895561034,-0.4416741454971335,1.0475170399511218,0.7795981980124622,-0.14801725232844348,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.1391104278216543,-0.06725371171123777,5.22219604630172
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.5983133686127862,-0.8513729502105943,-1.3073266228840938,-1.0247928895561034,-0.4747427111001027,0.5932314469372517,0.7727872089195275,-0.06893760592082343,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.2130700928699026,-0.06725371171123777,5.220108088040055
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.1855794180406216,-0.8110854669455659,-1.2593804586722255,-1.0247928895561034,-0.4416741454971335,-0.20304442396346425,0.06444434325431742,-0.859734069997024,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.8303752752056653,-0.06725371171123777,5.133538908370218
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.8916604334756226,-1.2593804586722255,-1.0247928895561034,-0.5078112767030718,-0.1417924338941784,0.11893225599779511,-0.4131666549892872,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.7828902611798374,-0.776078802768527,5.123851640967086
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-0.27972581171132144,-1.0528103665357358,-1.5470574439434366,-1.0247928895561034,-0.6400855391149485,-0.7083733420350725,-0.752874347897848,-1.0830177775008922,-1.0085595332525896,-0.22726989308546644,0.7371054839109219,-0.6870426580099918,-1.2221266409187455,-0.776078802768527,5.064457989226918
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.5712423411944665,-1.0125228832707076,-1.499111279731568,-1.0247928895561034,-0.6070169735119793,-0.5348260368387626,-0.15350730771959337,-0.33873875248799773,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-1.0875857678455665,-0.776078802768527,5.113943352306837
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.4469490167657684,-0.8513729502105943,-1.3073266228840938,0.7840282950218381,-0.4747427111001027,1.608993615586242,-0.12172269195256472,0.312505394398285,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.5743897230584101,-0.06725371171123777,5.2552725051033065
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-1.0125228832707076,-1.499111279731568,-1.0247928895561034,-0.6070169735119793,-0.9865594635997457,-0.6325468739226681,-1.0830177775008922,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-1.4377877462860473,-0.776078802768527,5.041392685158225
