MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Age House,BsmtFin Type 1,2nd Flr SF,Lot Area,Bsmt Full Bath,Half Bath,Open Porch SF,Wood Deck SF,Lot Frontage,SF Difference,BsmtFin SF 1,Heating QC,Fireplaces,TotRms AbvGrd,Mas Vnr Area,Year Remod/Add,Full Bath,Garage Yr Blt,Year Built,Total Bath,1st Flr SF,Garage Area,Garage Cars,Total Bsmt SF,Price/SF,Kitchen Qual,Exter Qual,Gr Liv Area,Overall Qual,Total House Area,SalePrice
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.1812455648659933,-1.0753061012053537,-0.7840699461041937,0.1794725433425128,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.558825927914537,-0.021525782299568745,-1.0004909084120805,-2.242022518612994,-0.9251203987935337,1.0052589646120025,0.36101326275713325,-0.39476968916141014,0.7894437397821288,0.004013162867387193,0.155341030630294,-0.46400711201731937,1.3930950119030328,0.2625409746145628,0.30932078483042774,1.5040369915721759,-0.33429895741622834,-0.7699097836735579,-0.6860397810879743,0.38260967857874706,-0.775785874776296,1.0778508693807738,5.136419309585825
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.14897947389881944,0.5347202622607488,-0.7840699461041937,0.08153751692594181,1.0874356702205865,-0.7534315984425315,-0.7086318078407263,1.0364667267512555,0.8653970651645021,-1.4621420412116133,0.8082134442350868,-0.1545114993728199,0.6246947022781079,-0.2787508482657738,-0.5744691897244197,-0.8741972751265853,0.7894437397821288,-0.36628656543217475,-0.1753762811053533,0.6046859433000819,-0.1658874059032876,0.056686219550015536,0.30932078483042774,0.10962356426794168,-0.33429895741622834,-0.7699097836735579,-0.6860397810879743,-0.8247359651081119,-0.06288179569346064,-0.46688167575334716,5.20002926655377
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.08217805323654948,0.5347202622607488,-0.7840699461041937,-0.06472240441534138,-0.8216180619444433,1.2373429502877347,-0.7086318078407263,-0.7411333427918738,0.4870515600284291,-1.09646602319135,1.0913944287404513,-2.242022518612994,0.6246947022781079,-0.2787508482657738,1.2508624248737323,-0.5385979649509627,-1.0244784431422438,-0.1070767556224814,0.0561258371095998,-0.46400711201731937,0.2298338551753184,0.2625409746145628,0.30932078483042774,0.46357177665010674,-0.33429895741622834,-0.7699097836735579,-0.6860397810879743,-0.5182717386867457,0.6500222833893747,-0.07477750330874064,5.244277120801843
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24804698552826326,0.1322136713942231,-0.7840699461041937,0.08950598364225074,1.0874356702205865,-0.7534315984425315,1.289552408545106,-0.7411333427918738,0.4870515600284291,-1.5627643012037662,0.40856286126380614,-1.1982670089929068,-0.9251203987935337,-0.2787508482657738,0.5834755532862831,-1.0180255509161378,-1.0244784431422438,-0.47737648392204335,-0.2745914746260475,-0.46400711201731937,-0.274777148884649,-0.7526972492264999,-1.0072061072280452,0.012228418578889556,-0.33429895741622834,-0.7699097836735579,-0.6860397810879743,-0.909065047546206,-0.06288179569346064,-0.5747761124662926,5.103803720955957
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11595697002233817,0.5347202622607488,-0.7840699461041937,-0.26393407232306454,1.0874356702205865,-0.7534315984425315,0.2529004466607268,-0.04279045832850156,0.01411967860833782,-0.4541602296920502,0.08199124203584536,-1.1982670089929068,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,0.42025720697938757,-1.0244784431422438,-0.32925659260221857,-0.1423045499317886,-0.46400711201731937,-0.12870554244623736,-0.7667328007081735,-1.0072061072280452,-0.23244719132287556,-0.2307238819890935,0.7435217467331342,-0.6860397810879743,-0.7959406686658359,-0.775785874776296,-0.6379338315177728,5.103803720955957
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11595697002233817,0.1322136713942231,-0.7840699461041937,0.03231295640422699,-0.8216180619444433,-0.7534315984425315,0.9590256960602315,-0.7411333427918738,0.26054871762030013,-0.19156067312716307,0.5866928353881484,-1.1982670089929068,0.6246947022781079,-0.9207557547046619,0.5435464242169484,-0.8262545165300678,0.7894437397821288,-0.32925659260221857,-0.1423045499317886,-0.46400711201731937,0.15547012826121795,-0.7199476291025947,-1.0072061072280452,0.39705801861855894,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.5758623315712977,-0.775785874776296,-0.1484615088688009,5.155336037465061
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18200197777530072,0.5347202622607488,-0.7840699461041937,0.023830395061059426,1.0874356702205865,1.2373429502877347,-0.7086318078407263,-0.7411333427918738,0.43975837188642,-0.5376030794416405,0.9086970193821516,-1.1982670089929068,-0.9251203987935337,-0.2787508482657738,0.38382990793961014,-0.9221400337231028,-1.0244784431422438,-0.403316538262131,-0.20844801227891804,0.6046859433000819,-0.21900435369907362,0.2017202515273102,0.30932078483042774,0.0621137371025504,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.8658721028827919,-0.775785874776296,-0.5195131082962473,5.193124598354461
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.4131595049106696,0.5347202622607488,-0.7840699461041937,-0.07718919911666342,1.0874356702205865,-0.7534315984425315,-0.2879614464963406,1.7665524695993264,0.26054871762030013,0.12748551709185868,0.043168042547206666,-1.1982670089929068,0.6246947022781079,-0.2787508482657738,-0.5744691897244197,-0.05917037898578756,-1.0244784431422438,-0.21816667411234997,-0.43995013049387116,-0.46400711201731937,0.5007302889338272,0.056686219550015536,-1.0072061072280452,-0.05428533945265824,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.30847743603587746,-0.775785874776296,-0.22740865768315122,5.158362492095249
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.21502448165178198,0.9372268531272743,-0.7840699461041937,0.06688582006047056,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,0.4889024196152023,0.26054871762030013,1.0698988789695847,-0.9091422037329306,-1.1982670089929068,-0.9251203987935337,2.2892687774897786,-0.0953196408924048,-0.9700827923196204,0.7894437397821288,0.9667924564462482,-0.24151974345248278,0.6046859433000819,1.5205756866129192,-0.5608780456436263,-1.0072061072280452,1.618060576769115,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,0.48133640923797916,-0.775785874776296,1.2041663074837343,5.075546961392531
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.21502448165178198,-1.7874883389735777e-16,-0.7840699461041937,0.10222982565700209,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.26054871762030013,-0.16701865849493064,-1.0004909084120805,-1.1982670089929068,-0.9251203987935337,1.0052589646120025,-0.5744691897244197,-0.9700827923196204,0.7894437397821288,-0.44034651109208717,-0.24151974345248278,-0.46400711201731937,0.18202860215911099,0.2718980089356786,1.6258476768889005,-2.486788490320692,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.5552942626839577,-1.4886899538591314,-1.732667628410097,5.012837224705172
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3471144971577071,-1.0753061012053537,-0.7840699461041937,0.28768946229625664,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.26054871762030013,0.31891323122327175,-1.0004909084120805,-1.1982670089929068,0.6246947022781079,-0.2787508482657738,-0.5744691897244197,-0.29888417196837513,-1.0244784431422438,-0.588466402411912,-0.3738066681467417,-1.5327001673347205,0.7078863853373928,-0.8696601782404472,-1.0072061072280452,-0.1635579419330582,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.14804649871462536,-0.775785874776296,-0.18530351164883108,5.145817714491828
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3471144971577071,0.1322136713942231,-0.7840699461041937,0.34295463468356047,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.26054871762030013,-0.8198362477123137,0.13680046484333527,-1.1982670089929068,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,0.6599709999619752,-1.0244784431422438,-0.588466402411912,-0.3738066681467417,-1.5327001673347205,-0.5244268035248434,-0.7994824208320788,-1.0072061072280452,-0.21106776909844946,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-1.102404895087202,-0.06288179569346064,-0.8221438454179235,5.1804126328383235
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.3471144971577071,-1.0753061012053537,-0.7840699461041937,-0.15571715336932074,-0.8216180619444433,1.2373429502877347,-0.7086318078407263,-0.15389046267494713,0.4870515600284291,-0.5572366911474265,-1.0004909084120805,-0.1545114993728199,-0.9251203987935337,-0.2787508482657738,-0.19799454421355087,-1.1618538267056904,-1.0244784431422438,-0.0700467827925252,-0.3738066681467417,-0.46400711201731937,-0.24025113281738805,-0.05091967514281599,0.30932078483042774,0.04310980623639389,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.8823265579926639,-0.775785874776296,-0.5405656813134074,5.102090525511836
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4131595049106696,0.9372268531272743,-0.7840699461041937,0.04863546080698883,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,1.0364667267512555,-0.22234626210170783,-0.37807998433212964,0.157353923396144,0.8892440102472671,-0.9251203987935337,-0.2787508482657738,-0.21510702810040855,-1.2577393438987254,-1.0244784431422438,-0.6625263480718243,-0.43995013049387116,-0.46400711201731937,-0.046374273362768996,-0.9725875557727208,-1.0072061072280452,-1.0899995716581883,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.7321796551150819,-0.06288179569346064,-1.0721431499966996,5.161368002234975
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4131595049106696,0.1322136713942231,-0.7840699461041937,-0.3301237555311145,-0.8216180619444433,-0.7534315984425315,3.5731915129860576,-0.6459047676377776,0.01411967860833782,-0.9327295150205829,-0.7469982529274397,-2.242022518612994,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,0.03671513820724747,-1.0244784431422438,-0.6625263480718243,-0.43995013049387116,-0.46400711201731937,-0.6465957834551512,-0.8181964894743103,-1.0072061072280452,-0.3203403715788494,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-1.1970180119689662,-0.775785874776296,-0.943196140266594,5.079181246047625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.4792045126636322,-0.2702929194723025,-0.7840699461041937,-0.34104826635186064,-0.8216180619444433,-0.7534315984425315,0.37309197847340847,-0.7411333427918738,0.20329243117637433,-0.5351488779784173,-0.00022259217538951818,-0.1545114993728199,0.6246947022781079,-0.2787508482657738,-0.5744691897244197,-1.3536248610917605,-1.0244784431422438,-0.36628656543217475,-0.5060935928410006,-1.5327001673347205,-0.21634850630928432,-0.355023290579079,0.30932078483042774,-0.36309921602770157,-0.2307238819890935,0.7435217467331342,-0.6860397810879743,-0.8638152959940579,-0.775785874776296,-0.7537229831121532,5.093421685162235
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.38013700103418835,-1.7874883389735777e-16,-0.7840699461041937,-0.2267907355325278,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.26054871762030013,-1.0063555589172803,-1.0004909084120805,-1.1982670089929068,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,-1.209796585302208,-1.0244784431422438,-0.6254963752418682,-0.40687839932030645,-1.5327001673347205,-0.7262712051488304,-0.832232040955984,-1.0072061072280452,-2.486788490320692,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-1.2587222186309863,-0.775785874776296,-2.182666376651894,5.027349607774757
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.31409199328122583,0.5347202622607488,-0.7840699461041937,0.5466646305762968,1.0874356702205865,-0.7534315984425315,-0.7086318078407263,0.2746381255184858,0.26054871762030013,-0.2578241126341907,-0.29025472953169035,-1.1982670089929068,0.6246947022781079,-0.2787508482657738,-0.5744691897244197,-1.1139110681091728,-1.0244784431422438,-0.5514364295819557,-0.34073493697317697,-0.46400711201731937,0.0837622487369068,-0.14916853551453174,0.30932078483042774,-0.4343639567757885,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.6313961175671158,-0.775785874776296,-0.6445127605856353,5.1476763242410986
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.31409199328122583,0.5347202622607488,-0.7840699461041937,-0.23912900657713515,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,0.6079381385578225,0.2978788074603926,-0.8051110389329742,0.5981114234730421,0.8892440102472671,0.6246947022781079,-0.9207557547046619,-0.2550361571697431,-1.1139110681091728,-1.0244784431422438,0.337282918336993,-0.34073493697317697,-1.5327001673347205,-0.5084917191861076,1.4602413677173833,0.30932078483042774,-0.19681482094883207,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-1.090064053754798,-0.775785874776296,-0.8063544156550535,5.138302698166282
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.3471144971577071,-1.0753061012053537,-0.7840699461041937,-0.18296416859282869,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.01411967860833782,-0.9769051413586013,-1.0004909084120805,-1.1982670089929068,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,-1.1618538267056904,-1.0244784431422438,-0.403316538262131,-0.3738066681467417,-1.5327001673347205,-0.6944010364713586,-0.748018732065942,-1.0072061072280452,-0.36309921602770157,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-1.2340405359661781,-0.775785874776296,-0.9905644295552042,5.070407321740119
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.14897947389881944,0.1322136713942231,-0.7840699461041937,-0.16754132978706948,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.4870515600284291,-0.2259194936122885,0.49306041309201976,0.8892440102472671,0.6246947022781079,-0.2787508482657738,0.5777713919906639,-0.8741972751265853,0.7894437397821288,-0.36628656543217475,-0.1753762811053533,0.6046859433000819,0.11828826480416774,-0.14916853551453174,0.30932078483042774,0.30203836428777636,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.6046576280135737,0.6500222833893747,-0.21951394280171618,5.213517756996305
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18200197777530072,0.9372268531272743,-0.7840699461041937,-0.11613186710120543,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,0.7825238596736656,0.4870515600284291,-0.6136833248015612,0.1276655943754203,-1.1982670089929068,-0.9251203987935337,-0.9207557547046619,-0.015461382753735643,-0.9221400337231028,0.7894437397821288,-0.403316538262131,-0.20844801227891804,-0.46400711201731937,-0.301335622782542,-0.14916853551453174,0.30932078483042774,-0.011526495003806085,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.929633116433546,-0.06288179569346064,-0.6010918287377427,5.20682587603185
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21502448165178198,-0.672799510338828,-0.7840699461041937,-0.09685331859400642,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,1.901459617734296,0.7235175007384748,0.02440905563648242,-0.38388715182781896,0.8892440102472671,-0.9251203987935337,0.36325405817311435,0.04158023020245661,0.32437168978635256,0.7894437397821288,-0.44034651109208717,-0.24151974345248278,0.6046859433000819,0.3891846985626765,-0.7620542835476156,-1.0072061072280452,0.6061012581462806,-0.2307238819890935,0.7435217467331342,-0.6860397810879743,-0.3948633253627056,-0.06288179569346064,0.08311679431995998,5.198657086954422
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21502448165178198,0.5347202622607488,2.2903658085162055,-0.16754132978706948,-0.8216180619444433,1.2373429502877347,-0.7086318078407263,-0.7411333427918738,0.4870515600284291,2.115388702302687,-0.055031814982879436,0.8892440102472671,0.6246947022781079,1.0052589646120025,1.1710041667350632,0.6120282413654576,0.7894437397821288,-0.44034651109208717,-0.24151974345248278,0.6046859433000819,-0.8245375585710345,0.31400466338069966,0.30932078483042774,-0.4794982925829102,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,1.357536143838664,-0.06288179569346064,0.6028521906810995,5.351216345339342
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21502448165178198,0.5347202622607488,-0.7840699461041937,0.16430675185018292,-0.8216180619444433,-0.7534315984425315,-0.2879614464963406,-0.7411333427918738,0.26054871762030013,0.20111156098855604,-0.8771701570952283,-1.1982670089929068,0.6246947022781079,0.36325405817311435,0.6348130049468561,-0.9700827923196204,-1.0244784431422438,-0.44034651109208717,-0.24151974345248278,-0.46400711201731937,0.5804057106275062,-0.8696601782404472,-1.0072061072280452,0.19751674452391554,-0.2307238819890935,-0.7699097836735579,-0.6860397810879743,-0.24677322937385743,-0.06288179569346064,-0.04846178703729053,5.1673173347481764
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.38013700103418835,0.5347202622607488,-0.7840699461041937,1.5292279861598732,1.0874356702205865,1.2373429502877347,-0.7086318078407263,-0.7411333427918738,0.26054871762030013,0.883379567764618,2.164741708720462,-0.1545114993728199,0.6246947022781079,-0.2787508482657738,0.20129674647979492,0.32437168978635256,-1.0244784431422438,-0.6254963752418682,-0.40687839932030645,0.6046859433000819,1.3187312849889323,0.17832766572452075,0.30932078483042774,1.294993752044454,-0.2307238819890935,0.7435217467331342,-0.6860397810879743,0.325019085694195,-0.06288179569346064,0.9252197150063632,5.301029995663981
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3471144971577071,0.1322136713942231,-0.7840699461041937,0.5759680243072393,-0.8216180619444433,-0.7534315984425315,0.9440017545836462,0.972981009981858,0.26054871762030013,0.3360926414658345,0.35603735607329495,0.8892440102472671,2.1745098033497494,0.36325405817311435,-0.08961547959678558,0.13260065540028249,-1.0244784431422438,-0.588466402411912,-0.3738066681467417,-0.46400711201731937,0.7264773170659179,0.4683957296791101,0.30932078483042774,0.23077362353968944,-0.2307238819890935,0.7435217467331342,-0.6860397810879743,-0.13364885049348735,-0.06288179569346064,0.042327434099212316,5.259832699063484
